fish_key,fish_label,year,month,qty,amt,price
きだい,ｷﾀﾞｲ,2008,4,233141.8,132010294,566.2231912080974
ぎょるい魚類,ｷﾞｮﾙｲ(魚類),2008,4,3847945.9999999995,1099602124,285.76339792710195
くじら類,ｸｼﾞﾗ類,2008,4,0.0,0,
くるまえび,ｸﾙﾏｴﾋﾞ,2008,4,456.09000000000003,452870,992.9399899142712
くろだい,ｸﾛﾀﾞｲ,2008,4,95543.91,113301540,1185.858313732398
くろまぐろ,ｸﾛﾏｸﾞﾛ,2008,4,12736.0,57019200,4477.010050251256
けんさきいか,ｹﾝｻｷｲｶ,2008,4,2545.62,2628780,1032.6678765880217
こぞくらぶり,ｺｿﾞｸﾗ(ﾌﾞﾘ),2008,4,12667.2,3337523,263.4775641025641
こたまがい,ｺﾀﾏｶﾞｲ,2008,4,0.0,0,
このしろ,ｺﾉｼﾛ,2008,4,270476.7,6954467,25.711889415982967
こぶだい,ｺﾌﾞﾀﾞｲ,2008,4,1321.5,542190,410.2837684449489
ごまさば,ｺﾞﾏｻﾊﾞ,2008,4,0.0,0,
さくらます,ｻｸﾗﾏｽ,2008,4,128879.77,271247324,2104.654004270802
さけ,さけ,2008,4,0.0,0,
さざえ,ｻｻﾞｴ,2008,4,315001.98,220449330,699.8347438958956
さめ類,ｻﾒ類,2008,4,3136.16,146863,46.82892454466609
さより,さより,2008,4,397744.29,619119750,1556.5773426942221
さわら,さわら,2008,4,6973925.39,4552431863,652.7789743101912
しいら,しいら,2008,4,0.0,0,
しびこくろまぐろ,ｼﾋﾞｺ(ｸﾛﾏｸﾞﾛ),2008,4,0.0,0,
しまえびもろとげあかえび,ｼﾏｴﾋﾞ(ﾓﾛﾄｹﾞｱｶｴﾋﾞ),2008,4,22949.57,44728285,1948.9813970370687
しろがすくろざこえび,ｼﾛｶﾞｽ(ｸﾛｻﾞｺｴﾋﾞ),2008,4,1005.2,1842000,1832.4711500198964
しろぎす,ｼﾛｷﾞｽ,2008,4,15834.24,27152320,1714.785174406855
しわかくろまぐろ,ｼﾜｶ(ｸﾛﾏｸﾞﾛ),2008,4,713.0999999999999,1953300,2739.167017248633
すけとうだら,ｽｹﾄｳﾀﾞﾗ,2008,4,580.68,70560,121.51270923744576
すずき,すずき,2008,4,468802.2,379710212,809.9582553153547
するめいか,するめいか,2008,4,3610878.94,1252288100,346.8097714735349
そうはち,ｿｳﾊﾁ,2008,4,473264.0,146287460,309.1032911863146
そでいか,ｿﾃﾞｲｶ,2008,4,144.0,160000,1111.111111111111
その他,その他,2008,4,1006692.2000000001,98929485,98.27183025755042
その他のかれい科,その他のｶﾚｲ科,2008,4,256376.67,87963645,343.10315755329844
その他ふぐ類,その他ﾌｸﾞ類,2008,4,4574182.0,1878799840,410.740071120913
たこ類,ﾀｺ類,2008,4,2720.0,480000,176.47058823529412
たちうお,たちうお,2008,4,3615.08,1545292,427.45720703276277
ちかめきんとき,ﾁｶﾒｷﾝﾄｷ,2008,4,4384.17,3609900,823.3941658284236
ちだい,ﾁﾀﾞｲ,2008,4,84456.9,45954711,544.1202672605791
ちょうせんはまぐり,ﾁｮｳｾﾝﾊﾏｸﾞﾘ,2008,4,21.6,32400,1500.0
とびうお類,ﾄﾋﾞｳｵ類,2008,4,0.0,0,
とらふぐ,ﾄﾗﾌｸﾞ,2008,4,32211.5,145699250,4523.205997857908
なめらばちめきじはた,ﾅﾒﾗﾊﾞﾁﾒ(ｷｼﾞﾊﾀ),2008,4,13607.65,24331790,1788.0964016564212
にぎす,にぎす,2008,4,2062962.54,770905458,373.68853920149223
のどぐろあかむつ,ﾉﾄﾞｸﾞﾛ(ｱｶﾑﾂ),2008,4,32843.02,91584731,2788.5599740827734
のり,ﾉﾘ,2008,4,95.0,402500,4236.8421052631575
のろげんげ,ﾉﾛｹﾞﾝｹﾞ,2008,4,58705.78,10187730,173.53878953656692
はたはた,はたはた,2008,4,3495219.68,401436192,114.85292163381273
ばい類,ﾊﾞｲ類,2008,4,158600.0,82758728,521.807868852459
ばばがれい,ﾊﾞﾊﾞｶﾞﾚｲ,2008,4,112670.9,43364178,384.87469257811915
ひらまさ,ひらまさ,2008,4,2652.5,5163700,1946.7295004712535
ひらめ,ひらめ,2008,4,393136.7,817995715,2080.690291697519
ひれぐろ,ﾋﾚｸﾞﾛ,2008,4,256891.2,79445340,309.2567592817504
ふくらぎぶり,ﾌｸﾗｷﾞ(ﾌﾞﾘ),2008,4,9005543.43,2179268871,241.9919339615022
ぶり,ぶり,2008,4,305918.1,149810526,489.70795124577467
べにずわい,ﾍﾞﾆｽﾞﾜｲ,2008,4,1270847.61,298446291,234.84034486243397
ほうぼう,ほうぼう,2008,4,52785.0,32487330,615.4651889741403
ほたるいか,ﾎﾀﾙｲｶ,2008,4,100.0,24460,244.6
ほっけ,ﾎｯｹ,2008,4,1212745.8,100640064,82.98529172395402
ぼたんえびとやまえび,ﾎﾞﾀﾝｴﾋﾞ(ﾄﾔﾏｴﾋﾞ),2008,4,2113.56,12882060,6094.958269460058
まあじ,まあじ,2008,4,9376778.46,1391650596,148.41457563880633
まいわし,まいわし,2008,4,4888877.76,1650086784,337.5185195876119
まがき,ﾏｶﾞｷ,2008,4,0.0,0,
まがれい,ﾏｶﾞﾚｲ,2008,4,139296.0,77017680,552.9066161268091
まこがれい,ﾏｺｶﾞﾚｲ,2008,4,73206.7,32771136,447.65214112915896
まさば,ﾏｻﾊﾞ,2008,4,3886311.18,1583275076,407.397916087615
まだい,ﾏﾀﾞｲ,2008,4,5593968.9,4532569929,810.2601230049742
まだこ,ﾏﾀﾞｺ,2008,4,294153.04,282266674,959.591218231163
まだら,まだら,2008,4,1375820.64,198927387,144.5881688473579
まとうだい,ﾏﾄｳﾀﾞｲ,2008,4,48980.130000000005,47760448,975.0984327726364
まなまこ,ﾏﾅﾏｺ,2008,4,589644.63,240264117,407.4727467627408
まなまこ科,ﾏﾅﾏｺ科,2008,4,16.0,41300,2581.25
まるそうだ,ﾏﾙｿｳﾀﾞ,2008,4,19.0,9500,500.0
みずだこ,ﾐｽﾞﾀﾞｺ,2008,4,1779171.45,667726150,375.3017450903903
むしがれい,ﾑｼｶﾞﾚｲ,2008,4,421675.1,230438863,546.4843975847756
めじくろまぐろ,ﾒｼﾞ(ｸﾛﾏｸﾞﾛ),2008,4,83634.2,169296400,2024.2484533839029
めじな,ﾒｼﾞﾅ,2008,4,8193.0,2067800,252.38618332723055
めだい,めだい,2008,4,45165.9,40415232,894.8173732838269
めばる,ﾒﾊﾞﾙ,2008,4,566479.32,425286807,750.7543382166184
やなぎばちめうすめばる,ﾔﾅｷﾞﾊﾞﾁﾒ(ｳｽﾒﾊﾞﾙ),2008,4,799492.59,914878457,1144.32387297048
やなぎむしがれい,ﾔﾅｷﾞﾑｼｶﾞﾚｲ,2008,4,162363.2,167391872,1030.97174729249
やりいか,やりいか,2008,4,77708.12,107162440,1379.03786631307
わかめ,わかめ,2008,4,80485.6,24531988,304.7997157255459
わかめ乾,ﾜｶﾒ(乾),2008,4,1395.3,8885050,6367.842041138107
加能がにずわいがに雄,加能ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雄）,2008,4,0.0,0,
貝類,貝類,2008,4,27648.25,38755375,1401.7297658983841
香箱がにずわいがに雌,香箱ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雌）,2008,4,0.0,0,
あいなめ,ｱｲﾅﾒ,2008,5,82885.88,39642572,478.278954147558
あおりいか,あおりいか,2008,5,118348.65,131967010,1115.0698381434854
あかあまだい,ｱｶｱﾏﾀﾞｲ,2008,5,120888.24,161818579,1338.5799892528835
あかかます,ｱｶｶﾏｽ,2008,5,29324.7,27234330,928.7164063059469
あかがれい,ｱｶｶﾞﾚｲ,2008,5,1468080.4000000001,568373260,387.15404142715886
あからばちめはつめ,ｱｶﾗﾊﾞﾁﾒ(ﾊﾂﾒ),2008,5,159771.19999999998,86243360,539.7929038525092
あまえびほっこくあかえび,ｱﾏｴﾋﾞ(ﾎｯｺｸｱｶｴﾋﾞ),2008,5,1757396.6199999999,1690177328,961.7506422653755
あわび類,ｱﾜﾋﾞ類,2008,5,5205.48,38885028,7470.017750524448
あんこう,あんこう,2008,5,339096.6,57898452,170.7432395370523
いいだこ,ｲｲﾀﾞｺ,2008,5,20299.44,16215120,798.7964199997635
いか類,ｲｶ類,2008,5,207800.32,87048992,418.9069198738481
いしだい,ｲｼﾀﾞｲ,2008,5,243089.28,188492736,775.4053819238759
いわがき,ｲﾜｶﾞｷ,2008,5,957071.17,277310682,289.7492795650714
うに類,ｳﾆ類,2008,5,170.72,730224,4277.319587628866
うまづらはぎ,ｳﾏﾂﾞﾗﾊｷﾞ,2008,5,2703823.59,729732354,269.8890403571041
うみたなご,ｳﾐﾀﾅｺﾞ,2008,5,19797.690000000002,7780390,392.9948392969078
うるめいわし,うるめいわし,2008,5,779377.6000000001,91485328,117.38254730441315
えい類,ｴｲ類,2008,5,100613.6,29876560,296.9435543505053
えぞぼらもとき,ｴｿﾞﾎﾞﾗﾓﾄｷ,2008,5,35534.56,28777632,809.8491159029408
えっちゅうばい,ｴｯﾁｭｳﾊﾞｲ,2008,5,78435.5,58989790,752.080244277145
えび類,ｴﾋﾞ類,2008,5,13422.57,14280021,1063.8812835395904
おきなまこ,ｵｷﾅﾏｺ,2008,5,14370.0,2083650,145.0
かいそう海藻,ｶｲｿｳ(海藻),2008,5,196094.64,122355072,623.9592882293978
かさご,ｶｻｺﾞ,2008,5,86305.59999999999,65271175,756.2797199718211
かじき類,ｶｼﾞｷ類,2008,5,0.0,0,
かたくちいわし,かたくちいわし,2008,5,2959014.9,88988370,30.07364714520363
かつお,かつお,2008,5,0.0,0,
かながしら,かながしら,2008,5,60397.38,8315946,137.68719768970112
かに類,ｶﾆ類,2008,5,82885.8,101566950,1225.3842033255394
がざみ,ｶﾞｻﾞﾐ,2008,5,19200.9,12785230,665.8661833559885
がすえびとげざこえび,ｶﾞｽｴﾋﾞ(ﾄｹﾞｻﾞｺｴﾋﾞ),2008,5,238633.97999999998,173089345,725.3340240983284
がんどぶり,ｶﾞﾝﾄﾞ(ﾌﾞﾘ),2008,5,5028863.09,1524103127,303.0711116456344
きだい,ｷﾀﾞｲ,2008,5,405653.3,249560465,615.206298087554
ぎょるい魚類,ｷﾞｮﾙｲ(魚類),2008,5,1321388.64,786652762,595.3227825539653
くじら類,ｸｼﾞﾗ類,2008,5,6339.44,9107636,1436.662544325682
くるまえび,ｸﾙﾏｴﾋﾞ,2008,5,3061.99,3427230,1119.2819049049801
くろだい,ｸﾛﾀﾞｲ,2008,5,479371.86,220674432,460.3408134970626
くろまぐろ,ｸﾛﾏｸﾞﾛ,2008,5,311361.92,1084193824,3482.101549219635
けんさきいか,ｹﾝｻｷｲｶ,2008,5,9846.32,10414580,1057.7129323442666
こぞくらぶり,ｺｿﾞｸﾗ(ﾌﾞﾘ),2008,5,55627.8,8521708,153.1915337295381
こたまがい,ｺﾀﾏｶﾞｲ,2008,5,0.0,0,
このしろ,ｺﾉｼﾛ,2008,5,325439.4,4870580,14.966165743914226
こぶだい,ｺﾌﾞﾀﾞｲ,2008,5,4476.45,736260,164.47408102402574
ごまさば,ｺﾞﾏｻﾊﾞ,2008,5,168.0,195690,1164.8214285714287
さくらます,ｻｸﾗﾏｽ,2008,5,35181.64,58075980,1650.7468099838438
さけ,さけ,2008,5,0.0,0,
さざえ,ｻｻﾞｴ,2008,5,1181802.69,711070839,601.683212448941
さめ類,ｻﾒ類,2008,5,1570.29,110024,70.06603875717224
さより,さより,2008,5,233105.11,337973444,1449.8757406047428
さわら,さわら,2008,5,11653018.28,4474505386,383.97823452139994
しいら,しいら,2008,5,0.0,0,
しびこくろまぐろ,ｼﾋﾞｺ(ｸﾛﾏｸﾞﾛ),2008,5,5.6,8400,1500.0
しまえびもろとげあかえび,ｼﾏｴﾋﾞ(ﾓﾛﾄｹﾞｱｶｴﾋﾞ),2008,5,13350.68,25372109,1900.435708143705
しろがすくろざこえび,ｼﾛｶﾞｽ(ｸﾛｻﾞｺｴﾋﾞ),2008,5,1160.0,1791200,1544.1379310344828
しろぎす,ｼﾛｷﾞｽ,2008,5,26876.16,44797920,1666.827403914845
しわかくろまぐろ,ｼﾜｶ(ｸﾛﾏｸﾞﾛ),2008,5,0.0,0,
すけとうだら,ｽｹﾄｳﾀﾞﾗ,2008,5,1105.08,98280,88.93473775654252
すずき,すずき,2008,5,300504.0,231450020,770.2061203844208
するめいか,するめいか,2008,5,35906406.72,18064054300,503.087218970821
そうはち,ｿｳﾊﾁ,2008,5,254102.0,63102700,248.33610125067887
そでいか,ｿﾃﾞｲｶ,2008,5,0.0,0,
その他,その他,2008,5,298278.14999999997,124596566,417.71938708886324
その他のかれい科,その他のｶﾚｲ科,2008,5,213123.24000000002,76876371,360.7132239543655
その他ふぐ類,その他ﾌｸﾞ類,2008,5,3693466.8,1537533400,416.284613685982
たこ類,ﾀｺ類,2008,5,1760.0,268400,152.5
たちうお,たちうお,2008,5,3986.92,2182908,547.5173818386122
ちかめきんとき,ﾁｶﾒｷﾝﾄｷ,2008,5,1558.2,779835,500.47169811320754
ちだい,ﾁﾀﾞｲ,2008,5,114678.95999999999,42084768,366.97898202076476
ちょうせんはまぐり,ﾁｮｳｾﾝﾊﾏｸﾞﾘ,2008,5,0.0,0,
とびうお類,ﾄﾋﾞｳｵ類,2008,5,711935.76,204468456,287.2007103562265
とらふぐ,ﾄﾗﾌｸﾞ,2008,5,29707.0,128452250,4323.972464402329
なめらばちめきじはた,ﾅﾒﾗﾊﾞﾁﾒ(ｷｼﾞﾊﾀ),2008,5,28543.55,46477760,1628.3104238961166
にぎす,にぎす,2008,5,1730718.0,706415850,408.1634616384645
のどぐろあかむつ,ﾉﾄﾞｸﾞﾛ(ｱｶﾑﾂ),2008,5,35921.4,72303151,2012.815508304242
のり,ﾉﾘ,2008,5,0.0,0,
のろげんげ,ﾉﾛｹﾞﾝｹﾞ,2008,5,45203.9,5894490,130.39781965715346
はたはた,はたはた,2008,5,1870010.08,266173600,142.33805627400682
ばい類,ﾊﾞｲ類,2008,5,199132.7,171257684,860.0178875694448
ばばがれい,ﾊﾞﾊﾞｶﾞﾚｲ,2008,5,57920.700000000004,18532805,319.96859499280913
ひらまさ,ひらまさ,2008,5,36157.5,42704175,1181.0599460692802
ひらめ,ひらめ,2008,5,563350.66,767278797,1361.9914761438283
ひれぐろ,ﾋﾚｸﾞﾛ,2008,5,87138.0,26987988,309.71548578117466
ふくらぎぶり,ﾌｸﾗｷﾞ(ﾌﾞﾘ),2008,5,13153129.08,2176443516,165.4696386511855
ぶり,ぶり,2008,5,2853632.43,799208181,280.06696748957256
べにずわい,ﾍﾞﾆｽﾞﾜｲ,2008,5,1546810.74,346152681,223.78476697155594
ほうぼう,ほうぼう,2008,5,61571.7,29457210,478.4212552195246
ほたるいか,ﾎﾀﾙｲｶ,2008,5,24.0,18000,750.0
ほっけ,ﾎｯｹ,2008,5,1532346.9,95313393,62.2009239552741
ぼたんえびとやまえび,ﾎﾞﾀﾝｴﾋﾞ(ﾄﾔﾏｴﾋﾞ),2008,5,789.12,2240988,2839.8570559610707
まあじ,まあじ,2008,5,38710278.6,6143520558,158.70514964467344
まいわし,まいわし,2008,5,2579285.88,788151780,305.56976491493066
まがき,ﾏｶﾞｷ,2008,5,0.0,0,
まがれい,ﾏｶﾞﾚｲ,2008,5,348885.92,164785776,472.31993770341893
まこがれい,ﾏｺｶﾞﾚｲ,2008,5,49247.600000000006,24045120,488.24957967494856
まさば,ﾏｻﾊﾞ,2008,5,9015619.52,2067465540,229.320407256938
まだい,ﾏﾀﾞｲ,2008,5,13322875.76,5004491489,375.6314762031527
まだこ,ﾏﾀﾞｺ,2008,5,492599.82,318870700,647.3219986154278
まだら,まだら,2008,5,604603.98,84486375,139.73837056117296
まとうだい,ﾏﾄｳﾀﾞｲ,2008,5,48507.43,34608397,713.4658958431729
まなまこ,ﾏﾅﾏｺ,2008,5,44008.38,13888800,315.5944390591065
まなまこ科,ﾏﾅﾏｺ科,2008,5,0.0,0,
まるそうだ,ﾏﾙｿｳﾀﾞ,2008,5,19.0,1900,100.0
みずだこ,ﾐｽﾞﾀﾞｺ,2008,5,1832282.9,576989105,314.9017572559347
むしがれい,ﾑｼｶﾞﾚｲ,2008,5,407801.5,177157477,434.4208567158287
めじくろまぐろ,ﾒｼﾞ(ｸﾛﾏｸﾞﾛ),2008,5,204084.4,289200782,1417.0646164038017
めじな,ﾒｼﾞﾅ,2008,5,32387.0,5602840,172.99657269892242
めだい,めだい,2008,5,136541.6,96831228,709.170157666235
めばる,ﾒﾊﾞﾙ,2008,5,321158.31,233612181,727.4050638764415
やなぎばちめうすめばる,ﾔﾅｷﾞﾊﾞﾁﾒ(ｳｽﾒﾊﾞﾙ),2008,5,744056.48,455781864,612.5635301234122
やなぎむしがれい,ﾔﾅｷﾞﾑｼｶﾞﾚｲ,2008,5,203144.0,151907888,747.7842712558579
やりいか,やりいか,2008,5,19018.44,21136640,1111.3761170737453
わかめ,わかめ,2008,5,15637.699999999999,5835245,373.15238174411843
わかめ乾,ﾜｶﾒ(乾),2008,5,364.4,2632620,7224.533479692646
加能がにずわいがに雄,加能ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雄）,2008,5,0.0,0,
貝類,貝類,2008,5,45212.5,49181475,1087.7849046170859
香箱がにずわいがに雌,香箱ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雌）,2008,5,0.0,0,
あいなめ,ｱｲﾅﾒ,2008,6,55481.200000000004,33407244,602.1362912121583
あおりいか,あおりいか,2008,6,52094.0,61338410,1177.4563289438322
あかあまだい,ｱｶｱﾏﾀﾞｲ,2008,6,274446.43,449656571,1638.4128990127508
あかかます,ｱｶｶﾏｽ,2008,6,367044.6,292824480,797.7899143591815
あかがれい,ｱｶｶﾞﾚｲ,2008,6,1788462.0,1230978380,688.2888090437482
あからばちめはつめ,ｱｶﾗﾊﾞﾁﾒ(ﾊﾂﾒ),2008,6,324401.60000000003,190364864,586.8185113760228
あまえびほっこくあかえび,ｱﾏｴﾋﾞ(ﾎｯｺｸｱｶｴﾋﾞ),2008,6,2012672.2,1984058300,985.7831295130921
あわび類,ｱﾜﾋﾞ類,2008,6,14728.56,89653326,6087.039466179994
あんこう,あんこう,2008,6,338945.32,71339897,210.47612340539175
いいだこ,ｲｲﾀﾞｺ,2008,6,1506.0,1188780,789.3625498007968
いか類,ｲｶ類,2008,6,50595.84,13164640,260.1921422788909
いしだい,ｲｼﾀﾞｲ,2008,6,97979.52,111012288,1133.0152260390742
いわがき,ｲﾜｶﾞｷ,2008,6,986366.7,315059415,319.4140830180094
うに類,ｳﾆ類,2008,6,167.35999999999999,734720,4390.057361376674
うまづらはぎ,ｳﾏﾂﾞﾗﾊｷﾞ,2008,6,1919012.55,669256341,348.75037216405906
うみたなご,ｳﾐﾀﾅｺﾞ,2008,6,4710.53,1490917,316.5072720054856
うるめいわし,うるめいわし,2008,6,29464.16,10318112,350.1919620311592
えい類,ｴｲ類,2008,6,93739.97,36782647,392.3902151878222
えぞぼらもとき,ｴｿﾞﾎﾞﾗﾓﾄｷ,2008,6,40516.8,33362768,823.4304782213798
えっちゅうばい,ｴｯﾁｭｳﾊﾞｲ,2008,6,97436.0,58130580,596.6026930497968
えび類,ｴﾋﾞ類,2008,6,18171.3,26245233,1444.3233560614817
おきなまこ,ｵｷﾅﾏｺ,2008,6,0.0,0,
かいそう海藻,ｶｲｿｳ(海藻),2008,6,653432.01,392854854,601.2176446635971
かさご,ｶｻｺﾞ,2008,6,55075.299999999996,60220082,1093.4135991996413
かじき類,ｶｼﾞｷ類,2008,6,0.0,0,
かたくちいわし,かたくちいわし,2008,6,530855.6,49817990,93.84471031293633
かつお,かつお,2008,6,0.0,0,
かながしら,かながしら,2008,6,38276.01,7047459,184.12209109570196
かに類,ｶﾆ類,2008,6,96441.6,114893850,1191.3308157475612
がざみ,ｶﾞｻﾞﾐ,2008,6,20070.9,11690915,582.4808553677213
がすえびとげざこえび,ｶﾞｽｴﾋﾞ(ﾄｹﾞｻﾞｺｴﾋﾞ),2008,6,183827.8,151896810,826.2994498111821
がんどぶり,ｶﾞﾝﾄﾞ(ﾌﾞﾘ),2008,6,7391896.37,3290358042,445.13043437052403
きだい,ｷﾀﾞｲ,2008,6,470069.4,360584708,767.0882384601082
ぎょるい魚類,ｷﾞｮﾙｲ(魚類),2008,6,1503220.6600000001,1519382484,1010.7514647916028
くじら類,ｸｼﾞﾗ類,2008,6,1048.0,1544404,1473.6679389312976
くるまえび,ｸﾙﾏｴﾋﾞ,2008,6,2830.38,10046308,3549.4555501381437
くろだい,ｸﾛﾀﾞｲ,2008,6,159790.94999999998,66695310,417.39103497413345
くろまぐろ,ｸﾛﾏｸﾞﾛ,2008,6,5986111.68,8261764064,1380.1553505263037
けんさきいか,ｹﾝｻｷｲｶ,2008,6,14347.300000000001,22332970,1556.5974085716475
こぞくらぶり,ｺｿﾞｸﾗ(ﾌﾞﾘ),2008,6,8955.2,4907322,547.9857512953367
こたまがい,ｺﾀﾏｶﾞｲ,2008,6,0.0,0,
このしろ,ｺﾉｼﾛ,2008,6,202376.2,2957760,14.61515731592944
こぶだい,ｺﾌﾞﾀﾞｲ,2008,6,4449.0,1358730,305.4012137559002
ごまさば,ｺﾞﾏｻﾊﾞ,2008,6,610.8,213462,349.4793713163065
さくらます,ｻｸﾗﾏｽ,2008,6,1902.98,3809150,2001.6763181956721
さけ,さけ,2008,6,0.0,0,
さざえ,ｻｻﾞｴ,2008,6,2474829.45,1329501087,537.2091749595108
さめ類,ｻﾒ類,2008,6,5917.7,64685,10.930767020970986
さより,さより,2008,6,11390.5,13922231,1222.2668890742286
さわら,さわら,2008,6,4252355.239999999,2966909195,697.7096285586904
しいら,しいら,2008,6,4934.6,1652530,334.8863129736959
しびこくろまぐろ,ｼﾋﾞｺ(ｸﾛﾏｸﾞﾛ),2008,6,22.0,22000,1000.0
しまえびもろとげあかえび,ｼﾏｴﾋﾞ(ﾓﾛﾄｹﾞｱｶｴﾋﾞ),2008,6,40406.17,83562136,2068.053864050961
しろがすくろざこえび,ｼﾛｶﾞｽ(ｸﾛｻﾞｺｴﾋﾞ),2008,6,1917.2,3606400,1881.0765699979136
しろぎす,ｼﾛｷﾞｽ,2008,6,73888.0,101531424,1374.1260285838025
しわかくろまぐろ,ｼﾜｶ(ｸﾛﾏｸﾞﾛ),2008,6,0.0,0,
すけとうだら,ｽｹﾄｳﾀﾞﾗ,2008,6,5789.64,633840,109.47830953219889
すずき,すずき,2008,6,345648.0,386167172,1117.2266930518908
するめいか,するめいか,2008,6,43342050.64,18512729610,427.13091181972743
そうはち,ｿｳﾊﾁ,2008,6,314836.0,128847280,409.2520550381786
そでいか,ｿﾃﾞｲｶ,2008,6,0.0,0,
その他,その他,2008,6,183256.9,117357129,640.3967817855699
その他のかれい科,その他のｶﾚｲ科,2008,6,187875.6,62219223,331.17245134546476
その他ふぐ類,その他ﾌｸﾞ類,2008,6,3664083.6,1406305920,383.8083607044337
たこ類,ﾀｺ類,2008,6,1280.0,164800,128.75
たちうお,たちうお,2008,6,121535.40000000001,116948468,962.2584695487898
ちかめきんとき,ﾁｶﾒｷﾝﾄｷ,2008,6,3712.59,2479701,667.9167373720232
ちだい,ﾁﾀﾞｲ,2008,6,189750.0,94715973,499.16191304347825
ちょうせんはまぐり,ﾁｮｳｾﾝﾊﾏｸﾞﾘ,2008,6,0.0,0,
とびうお類,ﾄﾋﾞｳｵ類,2008,6,7102861.92,745565904,104.96697139791787
とらふぐ,ﾄﾗﾌｸﾞ,2008,6,1990.75,8625425,4332.751475574532
なめらばちめきじはた,ﾅﾒﾗﾊﾞﾁﾒ(ｷｼﾞﾊﾀ),2008,6,53332.3,107618700,2017.8897216133562
にぎす,にぎす,2008,6,2532769.2,1118779200,441.7217328764105
のどぐろあかむつ,ﾉﾄﾞｸﾞﾛ(ｱｶﾑﾂ),2008,6,62321.14,184031815,2952.959701956672
のり,ﾉﾘ,2008,6,0.0,0,
のろげんげ,ﾉﾛｹﾞﾝｹﾞ,2008,6,68131.0,8495200,124.68920168498921
はたはた,はたはた,2008,6,2020800.64,554084480,274.1905703276104
ばい類,ﾊﾞｲ類,2008,6,299067.60000000003,210344056,703.3328117121346
ばばがれい,ﾊﾞﾊﾞｶﾞﾚｲ,2008,6,80619.1,29208142,362.2980410349408
ひらまさ,ひらまさ,2008,6,28285.0,36869475,1303.4992045253668
ひらめ,ひらめ,2008,6,309422.08,456937374,1476.7445619911805
ひれぐろ,ﾋﾚｸﾞﾛ,2008,6,109356.0,44384184,405.8687589158345
ふくらぎぶり,ﾌｸﾗｷﾞ(ﾌﾞﾘ),2008,6,5514136.29,1990072344,360.90372804332696
ぶり,ぶり,2008,6,3665134.71,1637059572,446.65740867134457
べにずわい,ﾍﾞﾆｽﾞﾜｲ,2008,6,2262244.05,423889461,187.3756551597517
ほうぼう,ほうぼう,2008,6,54813.0,28178880,514.091182748618
ほたるいか,ﾎﾀﾙｲｶ,2008,6,110.0,20800,189.0909090909091
ほっけ,ﾎｯｹ,2008,6,2730092.4,267948051,98.14614736116624
ぼたんえびとやまえび,ﾎﾞﾀﾝｴﾋﾞ(ﾄﾔﾏｴﾋﾞ),2008,6,491.52,1167072,2374.4140625
まあじ,まあじ,2008,6,28436305.38,6466244820,227.39398573725686
まいわし,まいわし,2008,6,124425.9,49793238,400.1838684711141
まがき,ﾏｶﾞｷ,2008,6,74.0,34000,459.4594594594595
まがれい,ﾏｶﾞﾚｲ,2008,6,518409.12,255126288,492.13310136210566
まこがれい,ﾏｺｶﾞﾚｲ,2008,6,172132.0,119517522,694.3364510956708
まさば,ﾏｻﾊﾞ,2008,6,1960782.04,911752704,464.9944182475274
まだい,ﾏﾀﾞｲ,2008,6,5142676.16,3042638032,591.6448824185733
まだこ,ﾏﾀﾞｺ,2008,6,785798.82,416816744,530.436968586947
まだら,まだら,2008,6,2156741.91,306969912,142.3303875983937
まとうだい,ﾏﾄｳﾀﾞｲ,2008,6,39147.1,28893106,738.0650418549523
まなまこ,ﾏﾅﾏｺ,2008,6,54.0,40500,750.0
まなまこ科,ﾏﾅﾏｺ科,2008,6,0.0,0,
まるそうだ,ﾏﾙｿｳﾀﾞ,2008,6,112.10000000000001,114855,1024.5762711864406
みずだこ,ﾐｽﾞﾀﾞｺ,2008,6,1879293.5,686324800,365.2036257242416
むしがれい,ﾑｼｶﾞﾚｲ,2008,6,513362.3,263280885,512.8559011832384
めじくろまぐろ,ﾒｼﾞ(ｸﾛﾏｸﾞﾛ),2008,6,624761.7999999999,541014786,865.9536898702835
めじな,ﾒｼﾞﾅ,2008,6,40130.8,11352460,282.88646127164174
めだい,めだい,2008,6,20181.2,17157998,850.1971141458387
めばる,ﾒﾊﾞﾙ,2008,6,260411.91,193529556,743.1670694324234
やなぎばちめうすめばる,ﾔﾅｷﾞﾊﾞﾁﾒ(ｳｽﾒﾊﾞﾙ),2008,6,735928.07,456069283,619.719917735982
やなぎむしがれい,ﾔﾅｷﾞﾑｼｶﾞﾚｲ,2008,6,375087.2,300707040,801.699018254955
やりいか,やりいか,2008,6,728.84,267960,367.65270841336917
わかめ,わかめ,2008,6,0.0,0,
わかめ乾,ﾜｶﾒ(乾),2008,6,62.0,339600,5477.419354838709
加能がにずわいがに雄,加能ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雄）,2008,6,0.0,0,
貝類,貝類,2008,6,44303.5,41866275,944.9879806335842
香箱がにずわいがに雌,香箱ｶﾞﾆ（ｽﾞﾜｲｶﾞﾆ雌）,2008,6,0.0,0,
