year,fish_key,fish_label,top_amt_origin_pref,top_amt_amt,top_amt_qty,top_amt_price,top_qty_origin_pref,top_qty_qty,top_qty_amt,top_qty_price
2015,いくら,いくら,東京都,398463403,73984,5385.805079476643,東京都,73984,398463403,5385.805079476643
2015,うなぎ,うなぎ,愛知県,499152813,134134,3721.299692844469,愛知県,134134,499152813,3721.299692844469
2015,うに,うに,北海道,451625337,25058,18023.199656796234,北海道,25058,451625337,18023.199656796234
2015,うに製品,うに製品,北海道,12565033,11610,1082.259517657192,北海道,11610,12565033,1082.259517657192
2015,うるめいわし,うるめいわし,石川県,2958963,24884,118.9102636232117,石川県,24884,2958963,118.9102636232117
2015,かいみぬき,かいみぬき,静岡県,7353504,2316,3175.0880829015546,兵庫県,2641,7076862,2679.6145399469897
2015,かき,かき,石川県,189321444,154822,1222.8329565565618,石川県,154822,189321444,1222.8329565565618
2015,かす漬たら,かす漬たら,兵庫県,656961,924,710.9967532467532,兵庫県,924,656961,710.9967532467532
2015,かす漬ふぐ,かす漬ふぐ,石川県,133920,33,4058.181818181818,石川県,33,133920,4058.181818181818
2015,かたくちいわし,かたくちいわし,石川県,1099764,8313,132.29447852760737,石川県,8313,1099764,132.29447852760737
2015,かつお,かつお,宮城県,58146343,69047,842.1270004489695,宮城県,69047,58146343,842.1270004489695
2015,かながしら,かながしら,富山県,474336,2927,162.05534677143834,富山県,2927,474336,162.05534677143834
2015,かます,かます,石川県,25525723,149343,170.92011677815498,石川県,149343,25525723,170.92011677815498
2015,かまぼこ,かまぼこ,石川県,39288388,32852,1195.920735419457,石川県,32852,39288388,1195.920735419457
2015,かれい,かれい,石川県,334682440,701694,476.96351971087114,石川県,701694,334682440,476.96351971087114
2015,かわはぎ,かわはぎ,石川県,77451904,107712,719.0647653000594,石川県,107712,77451904,719.0647653000594
2015,かんぱち,かんぱち,長崎県,14546560,11332,1283.6710201200142,長崎県,11332,14546560,1283.6710201200142
2015,きす,きす,石川県,6005952,3987,1506.3837471783295,石川県,3987,6005952,1506.3837471783295
2015,こうばこがに,こうばこがに,鳥取県,289734311,104982,2759.847507191709,鳥取県,104982,289734311,2759.847507191709
2015,このわた,このわた,石川県,27389956,2117,12938.099196976855,石川県,2117,27389956,12938.099196976855
2015,こんぶ,こんぶ,宮城県,10395799,3532,2943.3179501698755,三重県,7272,5964962,820.2643014301431
2015,さけ,さけ,宮城県,333834156,326448,1022.6258270842524,宮城県,326448,333834156,1022.6258270842524
2015,さば,さば,石川県,273441788,946720,288.8306870035491,石川県,946720,273441788,288.8306870035491
2015,さめ,さめ,宮城県,269189,534,504.0992509363296,宮城県,534,269189,504.0992509363296
2015,さより,さより,石川県,35019664,16948,2066.300684446542,石川県,16948,35019664,2066.300684446542
2015,さわら,さわら,石川県,267518184,544948,490.9058919383134,石川県,544948,267518184,490.9058919383134
2015,さんま,さんま,北海道,316839362,558138,567.6720846815662,北海道,558138,316839362,567.6720846815662
2015,しいら,しいら,石川県,4598146,43894,104.75568414817515,石川県,43894,4598146,104.75568414817515
2015,しおから,しおから,富山県,17623585,8976,1963.411876114082,宮城県,21419,14562103,679.8684812549606
2015,しじみ,しじみ,山口県,43591019,52617,828.4588440998157,山口県,52617,43591019,828.4588440998157
2015,しらうお,しらうお,島根県,2830680,349,8110.83094555874,青森県,735,180954,246.19591836734693
2015,しらこ,しらこ,北海道,168456965,138681,1214.708323418493,北海道,138681,168456965,1214.708323418493
2015,すき身,すき身,福井県,27072752,20713,1307.0415680973301,福井県,20713,27072752,1307.0415680973301
2015,すけこ,すけこ,福井県,347743888,249165,1395.6369795115686,福井県,249165,347743888,1395.6369795115686
2015,すけそうだら,すけそうだら,岩手県,28328832,88079,321.62980960274297,岩手県,88079,28328832,321.62980960274297
2015,すじこ,すじこ,青森県,13313700,4658,2858.2438814942034,東京都,4773,12824849,2686.9576786088414
2015,すずき,すずき,石川県,53319480,64523,826.3639322412163,石川県,64523,53319480,826.3639322412163
2015,すだこ,すだこ,北海道,39354012,21500,1830.4191627906978,北海道,21500,39354012,1830.4191627906978
2015,するめいか,するめいか,石川県,154417216,438942,351.794123141554,石川県,438942,154417216,351.794123141554
2015,ずわいがに,ずわいがに,北海道,548991728,231346,2373.0331538042587,北海道,231346,548991728,2373.0331538042587
2015,その他あじ,その他あじ,三重県,22246244,11476,1938.5015684907632,三重県,11476,22246244,1938.5015684907632
2015,その他いか,その他いか,富山県,75258214,30814,2442.338352696826,福井県,34276,31133694,908.3234333061034
2015,その他えび,その他えび,富山県,101221130,22525,4493.723862375139,石川県,49427,88127831,1782.9896817528881
2015,その他かい,その他かい,山口県,73902447,65562,1127.2146517799945,石川県,75062,53400347,711.416522341531
2015,その他かに,その他かに,鳥取県,320400592,147549,2171.4860283702365,鳥取県,147549,320400592,2171.4860283702365
2015,その他冷凍魚,その他　冷凍魚,静岡県,266375382,168120,1584.4360099928622,石川県,210917,175222116,830.7633618911705
2015,その他塩干加工品,その他塩干加工品,島根県,440405124,177859,2476.147532596045,島根県,177859,440405124,2476.147532596045
2015,その他桜干,その他桜干,山口県,112944690,90968,1241.587041597045,山口県,90968,112944690,1241.587041597045
2015,その他淡水魚,その他淡水魚,石川県,4751067,4288,1107.9913712686566,石川県,4288,4751067,1107.9913712686566
2015,その他魚介漬物,その他魚介漬物,富山県,57906532,19270,3005.009444732745,宮城県,42830,28127917,656.7339948634135
2015,その他鮮魚,その他鮮魚,長崎県,643145750,179810,3576.8074634336244,石川県,212456,255862179,1204.3066752645254
2015,たい,たい,石川県,307919843,456705,674.2204333212906,石川県,456705,307919843,674.2204333212906
2015,たいはくちりめん,たいはくちりめん,愛知県,92985888,76406,1216.9971991728398,愛知県,76406,92985888,1216.9971991728398
2015,たこ,たこ,北海道,122831709,60555,2028.432152588556,石川県,122355,95740293,782.4796126026725
2015,たちうお,たちうお,兵庫県,16905845,11600,1457.4004310344828,兵庫県,11600,16905845,1457.4004310344828
2015,たづくり,たづくり,富山県,4864363,4097,1187.298755186722,富山県,4097,4864363,1187.298755186722
2015,ちくわ,ちくわ,石川県,70042988,102411,683.9400845612288,石川県,102411,70042988,683.9400845612288
2015,つばす,つばす,石川県,5682988,34945,162.6266418657891,石川県,34945,5682988,162.6266418657891
2015,とびうお,とびうお,石川県,6500570,39792,163.36374145556897,石川県,39792,6500570,163.36374145556897
2015,どじょう,どじょう,愛知県,24348870,11075,2198.543566591422,愛知県,11075,24348870,2198.543566591422
2015,なまこ,なまこ,石川県,54371820,32744,1660.51246029807,石川県,32744,54371820,1660.51246029807
2015,にぎす,にぎす,石川県,72577074,177583,408.6938164126071,石川県,177583,72577074,408.6938164126071
2015,にしん,にしん,北海道,2572830,5806,443.13296589734756,北海道,5806,2572830,443.13296589734756
2015,ぬか漬いわし,ぬか漬いわし,石川県,7992,6,1332.0,石川県,6,7992,1332.0
2015,ぬか漬にしん,ぬか漬にしん,石川県,12096,4,3024.0,石川県,4,12096,3024.0
2015,ぬか漬ふぐ,ぬか漬ふぐ,石川県,44928,46,976.695652173913,石川県,46,44928,976.695652173913
2015,はたはた,はたはた,石川県,114823560,380539,301.73926982516906,石川県,380539,114823560,301.73926982516906
2015,はまぐり,はまぐり,三重県,106548884,151939,701.2609270825792,三重県,151939,106548884,701.2609270825792
2015,はまち,はまち,石川県,474572524,1813023,261.75758608688363,石川県,1813023,474572524,261.75758608688363
2015,はむそーせーじ,ハムソーセージ,石川県,820962,477,1721.0943396226414,石川県,477,820962,1721.0943396226414
2015,ばいがい,ばいがい,島根県,375239736,339519,1105.2098291995442,島根県,339519,375239736,1105.2098291995442
2015,ひらまさ,ひらまさ,長崎県,28532314,32103,888.7740709591004,島根県,36814,23195872,630.0829032433313
2015,ひらめ,ひらめ,宮城県,162254509,108107,1500.8695921633196,宮城県,108107,162254509,1500.8695921633196
2015,ふぐ,ふぐ,石川県,47007334,96635,486.4421172453045,石川県,96635,47007334,486.4421172453045
2015,ぶり,ぶり,石川県,399869817,603219,662.893272592541,石川県,603219,399869817,662.893272592541
2015,べにずわいがに,べにずわいがに,石川県,59755047,181454,329.3123711794725,石川県,181454,59755047,329.3123711794725
2015,ほうぼう,ほうぼう,和歌山県,7363618,5661,1300.7627627627628,石川県,6983,3151059,451.24717170270657
2015,ほたて,ほたて,北海道,89584997,48157,1860.2694727661608,宮城県,60652,82470188,1359.7274286091142
2015,ぼうたら,ぼうたら,北海道,22876506,4645,4924.974381054898,北海道,4645,22876506,4924.974381054898
2015,ぼら,ぼら,兵庫県,2930829,654,4481.3899082568805,大阪府,10390,1923156,185.0968238691049
2015,まあじ,まあじ,石川県,187611416,382795,490.1093692446349,石川県,382795,187611416,490.1093692446349
2015,まいわし,まいわし,石川県,301547046,1268693,237.68322675383249,石川県,1268693,301547046,237.68322675383249
2015,まかじき,まかじき,東京都,148913251,110535,1347.2045144072013,東京都,110535,148913251,1347.2045144072013
2015,まぐろ,まぐろ,東京都,805868104,287918,2798.950062170479,東京都,287918,805868104,2798.950062170479
2015,まこ,まこ,北海道,75069334,75953,988.3656208444696,北海道,75953,75069334,988.3656208444696
2015,ます,ます,青森県,10948016,6470,1692.1199381761978,青森県,6470,10948016,1692.1199381761978
2015,まだら,まだら,石川県,253764385,606812,418.1927598663177,石川県,606812,253764385,418.1927598663177
2015,みそ漬品,みそ漬品,三重県,6647653,5346,1243.481668537224,三重県,5346,6647653,1243.481668537224
2015,めじ,めじ,青森県,12666830,8293,1527.412275412999,青森県,8293,12666830,1527.412275412999
2015,めだい,めだい,長崎県,52125052,45302,1150.6125998852149,長崎県,45302,52125052,1150.6125998852149
2015,もずく,もずく,石川県,51343746,69143,742.5733046006103,山口県,90366,30776469,340.5757585817675
2015,やなぎばちめ,やなぎばちめ,石川県,71947192,50999,1410.7569168022903,石川県,50999,71947192,1410.7569168022903
2015,やりいか,やりいか,千葉県,102618954,111182,922.9817236603047,千葉県,111182,102618954,922.9817236603047
2015,わかさぎ,わかさぎ,滋賀県,2871698,2557,1123.073132577239,茨城県,3020,2414167,799.3930463576158
2015,わかめ,わかめ,群馬県,25915832,24949,1038.7523347629165,山口県,36342,17705888,487.20180507401903
2015,わらさ,わらさ,石川県,403815492,1353819,298.2787891143499,石川県,1353819,403815492,298.2787891143499
2015,丸干いか,丸干いか,福井県,33288259,18810,1769.7107389686337,福井県,18810,33288259,1769.7107389686337
2015,丸干いわし,丸干いわし,島根県,44273754,70537,627.6670967010222,島根県,70537,44273754,627.6670967010222
2015,冷凍あかうお,冷凍あかうお,宮城県,59503313,107860,551.6717318746523,宮城県,107860,59503313,551.6717318746523
2015,冷凍あじ,冷凍あじ,愛知県,59236202,148931,397.74259220712946,愛知県,148931,59236202,397.74259220712946
2015,冷凍うなぎ,冷凍うなぎ,愛知県,126905382,21162,5996.851998865892,東京都,34218,105835734,3092.9842188321936
2015,冷凍えび,冷凍えび,岐阜県,1000519944,766906,1304.618745974083,岐阜県,766906,1000519944,1304.618745974083
2015,冷凍おひょう,冷凍おひょう,東京都,2574806,868,2966.3663594470045,東京都,868,2574806,2966.3663594470045
2015,冷凍かい,冷凍かい,愛知県,766022493,365281,2097.077299394165,愛知県,365281,766022493,2097.077299394165
2015,冷凍かじき,冷凍かじき,静岡県,349866767,461283,758.4644719185402,静岡県,461283,349866767,758.4644719185402
2015,冷凍かに,冷凍かに,東京都,486350732,220710,2203.573612432604,東京都,220710,486350732,2203.573612432604
2015,冷凍かれい,冷凍かれい,愛知県,108821862,170370,638.7384046487058,北海道,207124,89561451,432.4049892817829
2015,冷凍ぎんだら,冷凍ぎんだら,愛知県,180240551,86438,2085.200386404128,愛知県,86438,180240551,2085.200386404128
2015,冷凍くじら,冷凍くじら,山口県,1925834,2014,956.2234359483615,山口県,2014,1925834,956.2234359483615
2015,冷凍さけ,冷凍さけ,東京都,462816885,493676,937.4911581685154,東京都,493676,462816885,937.4911581685154
2015,冷凍さば,冷凍さば,千葉県,213837465,991547,215.66044272233188,千葉県,991547,213837465,215.66044272233188
2015,冷凍さんま,冷凍さんま,東京都,8026830,22720,353.29357394366195,愛知県,32106,7340328,228.6279200149505
2015,冷凍しらうお,冷凍しらうお,兵庫県,2645136,2420,1093.0314049586777,兵庫県,2420,2645136,1093.0314049586777
2015,冷凍すりみ,冷凍すりみ,東京都,123354144,340140,362.65697653907216,東京都,340140,123354144,362.65697653907216
2015,冷凍するめいか,冷凍するめいか,石川県,414534373,1011274,409.9130136837296,石川県,1011274,414534373,409.9130136837296
2015,冷凍たい,冷凍たい,東京都,34201223,27632,1237.7396858714533,東京都,27632,34201223,1237.7396858714533
2015,冷凍たこ,冷凍たこ,兵庫県,36404214,40240,904.6772862823061,兵庫県,40240,36404214,904.6772862823061
2015,冷凍たら,冷凍たら,愛知県,93231055,144146,646.7821167427469,愛知県,144146,93231055,646.7821167427469
2015,冷凍にしん,冷凍にしん,福井県,4652915,12710,366.0830055074744,福井県,12710,4652915,366.0830055074744
2015,冷凍ほっけ,冷凍ほっけ,宮城県,50475093,95642,527.7502875305828,宮城県,95642,50475093,527.7502875305828
2015,冷凍まぐろ,冷凍まぐろ,静岡県,326488919,137810,2369.123568681518,静岡県,137810,326488919,2369.123568681518
2015,冷凍めるるーさ,冷凍メルルーサ,愛知県,20024496,21775,919.6094603903559,愛知県,21775,20024496,919.6094603903559
2015,冷凍めろー,冷凍メロー,東京都,14926885,5477,2725.376118312945,愛知県,10189,14370534,1410.3968986161547
2015,冷凍もんこういか,冷凍もんこういか,東京都,69459114,44965,1544.737329033693,東京都,44965,69459114,1544.737329033693
2015,冷凍やりいか,冷凍やりいか,福岡県,62857547,38248,1643.4204925747752,福岡県,38248,62857547,1643.4204925747752
2015,冷凍食品その他,冷凍食品　その他,愛知県,78949448,48569,1625.5110873190717,愛知県,48569,78949448,1625.5110873190717
2015,冷凍食品ふらい,冷凍食品　フライ,東京都,15479881,11547,1340.5976444098035,東京都,11547,15479881,1340.5976444098035
2015,冷凍食品切身,冷凍食品　切身,静岡県,149321610,116850,1277.8913992297819,静岡県,116850,149321610,1277.8913992297819
2015,冷凍食品開き,冷凍食品　開き,三重県,11463758,9338,1227.6459627329193,三重県,9338,11463758,1227.6459627329193
2015,塩かずのこ,塩かずのこ,北海道,187993327,48384,3885.4440930886244,北海道,48384,187993327,3885.4440930886244
2015,塩かれい,塩かれい,兵庫県,62494422,91570,682.4770339630884,鳥取県,91792,49771713,542.2227754052641
2015,塩くじら,塩くじら,大阪府,322380,75,4298.4,大阪府,75,322380,4298.4
2015,塩くらげ,塩くらげ,兵庫県,860544,1365,630.4351648351649,兵庫県,1365,860544,630.4351648351649
2015,塩さけ,塩さけ,千葉県,475128655,582002,816.3694540568589,千葉県,582002,475128655,816.3694540568589
2015,塩さば,塩さば,千葉県,182308380,247025,738.0159093209189,千葉県,247025,182308380,738.0159093209189
2015,塩するめ,塩するめ,富山県,12793966,25060,510.53335993615326,愛知県,45860,12504866,272.6747928477976
2015,塩だら,塩だら,宮城県,5148792,5677,906.9564911044566,宮城県,5677,5148792,906.9564911044566
2015,塩にしん,塩にしん,山口県,188352,200,941.76,山口県,200,188352,941.76
2015,塩ます,塩ます,東京都,45026604,59128,761.5106886754161,東京都,59128,45026604,761.5106886754161
2015,塩まだらこ,塩まだらこ,大阪府,8813,5,1762.6,大阪府,5,8813,1762.6
2015,干するめ,干するめ,北海道,19122264,9260,2065.0393088552914,富山県,10653,10613810,996.3212240683375
2015,干はたはた,干はたはた,兵庫県,108676804,166340,653.3413730912589,兵庫県,166340,108676804,653.3413730912589
2015,干ふぐ,干ふぐ,長崎県,15636780,3753,4166.474820143885,山口県,8133,14241245,1751.0445100209024
2015,干ぶり,干ぶり,石川県,139644,20,6982.2,石川県,20,139644,6982.2
2015,桜干いわし,桜干いわし,山口県,3127744,3221,971.0475007761564,山口県,3221,3127744,971.0475007761564
2015,桜干にしん,桜干にしん,山口県,5903713,5663,1042.5062687621403,山口県,5663,5903713,1042.5062687621403
2015,煮干いわし,煮干いわし,富山県,9006520,9045,995.7457158651189,富山県,9045,9006520,995.7457158651189
2015,生くじら,生くじら,富山県,2668377,826,3230.4806295399517,富山県,826,2668377,3230.4806295399517
2015,白皮かじき,白皮かじき,高知県,11564566,7611,1519.4542110103798,高知県,7611,11564566,1519.4542110103798
2015,皮くじら,皮くじら,大阪府,852251,240,3551.045833333333,大阪府,240,852251,3551.045833333333
2015,身欠にしん,身欠にしん,北海道,146922197,178819,821.6252020199196,北海道,178819,146922197,821.6252020199196
2015,開きあじ,開きあじ,静岡県,157025596,174708,898.7888133342492,静岡県,174708,157025596,898.7888133342492
2015,開きさば,開きさば,茨城県,7343113,8567,857.1393720088713,茨城県,8567,7343113,857.1393720088713
2015,開きたら,開きたら,北海道,9864243,11225,878.7744320712695,北海道,11225,9864243,878.7744320712695
2015,養殖かんぱち,養殖かんぱち,三重県,205916250,137546,1497.0718886772424,三重県,137546,205916250,1497.0718886772424
2015,養殖たい,養殖たい,三重県,296668009,279836,1060.1495483068654,三重県,279836,296668009,1060.1495483068654
2015,養殖はまち,養殖はまち,鹿児島県,583093,2565,227.32670565302143,鹿児島県,2565,583093,227.32670565302143
2015,養殖ぶり,養殖ぶり,鹿児島県,759892237,824953,921.1339761174273,鹿児島県,824953,759892237,921.1339761174273
2015,養殖わらさ,養殖わらさ,鹿児島県,73910,201,367.71144278606965,鹿児島県,201,73910,367.71144278606965
2015,魚介つくだに,魚介つくだに,茨城県,20675736,17355,1191.3417458945548,兵庫県,36098,18228172,504.9634882818993
2015,黒皮かじき,黒皮かじき,千葉県,18212735,30520,596.7475425950197,千葉県,30520,18212735,596.7475425950197
2016,あかいか,あかいか,長崎県,153107010,122313,1251.7639989208014,長崎県,122313,153107010,1251.7639989208014
2016,あからばちめ,あからばちめ,北海道,65528136,142631,459.4242205411166,北海道,142631,65528136,459.4242205411166
2016,あさり,あさり,愛知県,57795319,97231,594.4124713311598,愛知県,97231,57795319,594.4124713311598
2016,あなご,あなご,千葉県,15573657,14248,1093.041619876474,千葉県,14248,15573657,1093.041619876474
2016,あぶらぼうず,あぶらぼうず,千葉県,40630,20,2031.5,千葉県,20,40630,2031.5
2016,あまえび,あまえび,石川県,419051811,408630,1025.5042728140372,石川県,408630,419051811,1025.5042728140372
2016,あゆ,あゆ,愛知県,36187031,25471,1420.7149699658435,愛知県,25471,36187031,1420.7149699658435
2016,あら,あら,石川県,53863430,13209,4077.7825724884547,石川県,13209,53863430,4077.7825724884547
2016,あわび,あわび,静岡県,97247141,16514,5888.769589439264,静岡県,16514,97247141,5888.769589439264
2016,あんこう,あんこう,石川県,18127921,32447,558.6932844330755,石川県,32447,18127921,558.6932844330755
2016,いくら,いくら,東京都,563886036,94299,5979.766869213883,東京都,94299,563886036,5979.766869213883
2016,うなぎ,うなぎ,愛知県,426110733,111978,3805.3075872046293,愛知県,111978,426110733,3805.3075872046293
2016,うに,うに,北海道,485123442,25609,18943.47463782264,北海道,25609,485123442,18943.47463782264
2016,うに製品,うに製品,北海道,11790795,10837,1088.0128264279783,北海道,10837,11790795,1088.0128264279783
2016,うるめいわし,うるめいわし,石川県,3610435,35338,102.16862867168487,石川県,35338,3610435,102.16862867168487
2016,かいみぬき,かいみぬき,静岡県,7433694,3439,2161.58592614132,静岡県,3439,7433694,2161.58592614132
2016,かき,かき,石川県,214978044,175019,1228.3126060599136,石川県,175019,214978044,1228.3126060599136
2016,かす漬たら,かす漬たら,兵庫県,405837,464,874.6487068965517,兵庫県,464,405837,874.6487068965517
2016,かす漬ふぐ,かす漬ふぐ,石川県,116532,27,4316.0,石川県,27,116532,4316.0
2016,かたくちいわし,かたくちいわし,石川県,3135126,19566,160.23336399877337,石川県,19566,3135126,160.23336399877337
2016,かつお,かつお,宮城県,47833185,55688,858.9495941675046,宮城県,55688,47833185,858.9495941675046
2016,かながしら,かながしら,富山県,520182,3935,132.19364675984752,富山県,3935,520182,132.19364675984752
2016,かます,かます,石川県,25205100,57828,435.8632496368541,石川県,57828,25205100,435.8632496368541
2016,かまぼこ,かまぼこ,石川県,40565559,37988,1067.8519269242918,石川県,37988,40565559,1067.8519269242918
2016,かれい,かれい,石川県,303225057,608230,498.5368314617825,石川県,608230,303225057,498.5368314617825
2016,かわはぎ,かわはぎ,石川県,95904834,132029,726.3921865650728,石川県,132029,95904834,726.3921865650728
2016,かんぱち,かんぱち,長崎県,12972027,10885,1191.734221405604,長崎県,10885,12972027,1191.734221405604
2016,きす,きす,石川県,10328927,7148,1445.0093732512591,石川県,7148,10328927,1445.0093732512591
2016,こうばこがに,こうばこがに,鳥取県,317959409,125970,2524.0883464316903,鳥取県,125970,317959409,2524.0883464316903
2016,このわた,このわた,兵庫県,17210254,597,28827.896147403684,石川県,1220,15596820,12784.27868852459
2016,こんぶ,こんぶ,三重県,7101542,8742,812.3475177304964,三重県,8742,7101542,812.3475177304964
2016,さけ,さけ,宮城県,325970557,281704,1157.1385461335303,宮城県,281704,325970557,1157.1385461335303
2016,さば,さば,石川県,313159985,665385,470.6447921128369,石川県,665385,313159985,470.6447921128369
2016,さめ,さめ,宮城県,213983,441,485.22222222222223,宮城県,441,213983,485.22222222222223
2016,さより,さより,石川県,33356348,20122,1657.7053970778252,石川県,20122,33356348,1657.7053970778252
2016,さわら,さわら,石川県,474064833,770834,615.0024947005451,石川県,770834,474064833,615.0024947005451
2016,さんま,さんま,北海道,233341506,374846,622.4996558586727,北海道,374846,233341506,622.4996558586727
2016,しいら,しいら,石川県,6813896,46161,147.61153354563376,石川県,46161,6813896,147.61153354563376
2016,しおから,しおから,宮城県,14318031,21879,654.4188948306595,宮城県,21879,14318031,654.4188948306595
2016,しじみ,しじみ,山口県,51001213,63195,807.0450668565551,山口県,63195,51001213,807.0450668565551
2016,しらうお,しらうお,茨城県,3433536,1234,2782.444084278768,茨城県,1234,3433536,2782.444084278768
2016,しらこ,しらこ,北海道,182638651,109115,1673.817999358475,北海道,109115,182638651,1673.817999358475
2016,すき身,すき身,福井県,26035269,19749,1318.3082181376271,福井県,19749,26035269,1318.3082181376271
2016,すけこ,すけこ,福井県,375119450,333334,1125.3560992878015,福井県,333334,375119450,1125.3560992878015
2016,すけそうだら,すけそうだら,岩手県,26350812,78216,336.89797483890766,岩手県,78216,26350812,336.89797483890766
2016,すじこ,すじこ,東京都,12578660,5045,2493.292368681863,東京都,5045,12578660,2493.292368681863
2016,すずき,すずき,石川県,46312314,64879,713.8259529277578,石川県,64879,46312314,713.8259529277578
2016,すだこ,すだこ,北海道,43994556,24085,1826.6371600581274,北海道,24085,43994556,1826.6371600581274
2016,するめいか,するめいか,石川県,95996640,200346,479.1542631247941,石川県,200346,95996640,479.1542631247941
2016,ずわいがに,ずわいがに,北海道,743279738,315463,2356.155041954207,北海道,315463,743279738,2356.155041954207
2016,その他あじ,その他あじ,三重県,14467840,7420,1949.8436657681941,和歌山県,25710,5635224,219.18413068844808
2016,その他いか,その他いか,富山県,78377206,30164,2598.369115501923,石川県,42328,37321663,881.7251701001701
2016,その他えび,その他えび,石川県,93713447,55004,1703.7569449494583,石川県,55004,93713447,1703.7569449494583
2016,その他かい,その他かい,北海道,66114045,73757,896.3765473107637,石川県,76210,56755091,744.7197349429209
2016,その他かに,その他かに,鳥取県,337754102,143705,2350.3295083678368,鳥取県,143705,337754102,2350.3295083678368
2016,その他冷凍魚,その他　冷凍魚,静岡県,253424311,160545,1578.5250926531503,石川県,283815,104118679,366.8540387224072
2016,その他塩干加工品,その他塩干加工品,島根県,425543572,194704,2185.5923453036403,東京都,401692,189846377,472.6167735478924
2016,その他桜干,その他桜干,山口県,88554507,74887,1182.5084059983708,山口県,74887,88554507,1182.5084059983708
2016,その他淡水魚,その他淡水魚,長崎県,4299895,1338,3213.6733931240656,石川県,3174,3023709,952.6493383742911
2016,その他魚介漬物,その他魚介漬物,富山県,51324877,18459,2780.479820141936,宮城県,48320,34226172,708.32309602649
2016,その他鮮魚,その他鮮魚,長崎県,688243199,186389,3692.509745746798,石川県,216058,367941960,1702.9777189458387
2016,たい,たい,石川県,312357610,421468,741.1182106352084,石川県,421468,312357610,741.1182106352084
2016,たいはくちりめん,たいはくちりめん,愛知県,89819482,73553,1221.1532092504724,愛知県,73553,89819482,1221.1532092504724
2016,たこ,たこ,北海道,131086189,73170,1791.5291649583162,石川県,116618,92902506,796.6395067656794
2016,たちうお,たちうお,兵庫県,19926745,13824,1441.4601417824074,兵庫県,13824,19926745,1441.4601417824074
2016,たづくり,たづくり,富山県,6886491,4467,1541.6366689053057,富山県,4467,6886491,1541.6366689053057
2016,ちくわ,ちくわ,石川県,70388119,105204,669.0631439869206,石川県,105204,70388119,669.0631439869206
2016,つばす,つばす,石川県,25441318,141967,179.2058576993245,石川県,141967,25441318,179.2058576993245
2016,とびうお,とびうお,石川県,5188463,36134,143.58950019372335,石川県,36134,5188463,143.58950019372335
2016,どじょう,どじょう,愛知県,24521994,11090,2211.180703336339,愛知県,11090,24521994,2211.180703336339
2016,なまこ,なまこ,石川県,56588542,32949,1717.458557164102,石川県,32949,56588542,1717.458557164102
2016,にぎす,にぎす,石川県,75814047,264300,286.84845629965946,石川県,264300,75814047,286.84845629965946
2016,にしん,にしん,北海道,3195158,9568,333.94209866220734,北海道,9568,3195158,333.94209866220734
2016,ぬか漬いわし,ぬか漬いわし,石川県,5713,10,571.3,石川県,10,5713,571.3
2016,ぬか漬にしん,ぬか漬にしん,北海道,8294,26,319.0,北海道,26,8294,319.0
2016,ぬか漬ふぐ,ぬか漬ふぐ,石川県,53730,62,866.6129032258065,石川県,62,53730,866.6129032258065
2016,はたはた,はたはた,石川県,76871624,299981,256.2549761484894,石川県,299981,76871624,256.2549761484894
2016,はまぐり,はまぐり,三重県,103050284,123959,831.3255511903129,三重県,123959,103050284,831.3255511903129
2016,はまち,はまち,石川県,340484310,1190520,285.9962957363169,石川県,1190520,340484310,285.9962957363169
2016,はむそーせーじ,ハムソーセージ,石川県,958703,749,1279.977303070761,石川県,749,958703,1279.977303070761
2016,ばいがい,ばいがい,島根県,386217126,333484,1158.1279041873074,島根県,333484,386217126,1158.1279041873074
2016,ひらまさ,ひらまさ,長崎県,41380726,38518,1074.3217716392337,島根県,40083,29169022,727.715540253973
2016,ひらめ,ひらめ,宮城県,135295073,82042,1649.095256088345,宮城県,82042,135295073,1649.095256088345
2016,ふぐ,ふぐ,石川県,64533385,125212,515.3929735169153,石川県,125212,64533385,515.3929735169153
2016,ぶり,ぶり,石川県,497049692,901950,551.0834214756916,石川県,901950,497049692,551.0834214756916
2016,べにずわいがに,べにずわいがに,石川県,43829675,112932,388.1067810717954,石川県,112932,43829675,388.1067810717954
2016,ほうぼう,ほうぼう,和歌山県,15432128,13415,1150.363622810287,和歌山県,13415,15432128,1150.363622810287
2016,ほたて,ほたて,北海道,90950881,41857,2172.895358004635,北海道,41857,90950881,2172.895358004635
2016,ぼうたら,ぼうたら,北海道,25881498,4985,5191.875225677031,北海道,4985,25881498,5191.875225677031
2016,ぼら,ぼら,兵庫県,2127276,1294,1643.9536321483772,大阪府,8503,1597644,187.89180289309655
2016,まあじ,まあじ,石川県,138435912,375837,368.3402964583051,石川県,375837,138435912,368.3402964583051
2016,まいわし,まいわし,石川県,244772287,857054,285.5972750841837,石川県,857054,244772287,285.5972750841837
2016,まかじき,まかじき,千葉県,150786036,116557,1293.6677848606262,千葉県,116557,150786036,1293.6677848606262
2016,まぐろ,まぐろ,東京都,851677364,289950,2937.324931884808,東京都,289950,851677364,2937.324931884808
2016,まこ,まこ,北海道,88324254,90601,974.8706305669915,北海道,90601,88324254,974.8706305669915
2016,ます,ます,青森県,11976648,8650,1384.583583815029,青森県,8650,11976648,1384.583583815029
2016,まだら,まだら,岩手県,244736054,482228,507.5110818948713,石川県,497652,174727437,351.10365677220227
