fish_key,fish_label,year,origin_pref,qty,amt,price,rank_in_fish_year
塩かずのこ,塩かずのこ,2013,山口県,561,1178352,2100.4491978609626,8
塩かずのこ,塩かずのこ,2013,新潟県,609,1134780,1863.3497536945813,9
塩かずのこ,塩かずのこ,2013,岡山県,90,589575,6550.833333333333,10
塩かれい,塩かれい,2013,兵庫県,101673,65173882,641.0146449893285,1
塩かれい,塩かれい,2013,島根県,36790,53453545,1452.9368034792062,2
塩かれい,塩かれい,2013,鳥取県,101474,51481104,507.3329522833435,3
塩かれい,塩かれい,2013,福井県,55395,30438193,549.4754580738334,4
塩かれい,塩かれい,2013,石川県,6843,6736253,984.4005553119977,5
塩かれい,塩かれい,2013,宮城県,2912,2776652,953.5206043956044,6
塩かれい,塩かれい,2013,三重県,408,383040,938.8235294117648,7
塩かれい,塩かれい,2013,東京都,460,276729,601.5847826086956,8
塩かれい,塩かれい,2013,山形県,124,179740,1449.516129032258,9
塩かれい,塩かれい,2013,大阪府,190,143640,756.0,10
塩くじら,塩くじら,2013,山口県,15,22680,1512.0,1
塩くらげ,塩くらげ,2013,神奈川県,813,705600,867.8966789667896,1
塩くらげ,塩くらげ,2013,兵庫県,851,532980,626.2984723854289,2
塩くらげ,塩くらげ,2013,大阪府,540,367227,680.05,3
塩くらげ,塩くらげ,2013,新潟県,20,13020,651.0,4
塩さけ,塩さけ,2013,千葉県,711803,476732509,669.7534416123563,1
塩さけ,塩さけ,2013,東京都,226386,131515392,580.9342980573003,2
塩さけ,塩さけ,2013,愛知県,137102,91694240,668.8030809178567,3
塩さけ,塩さけ,2013,北海道,80533,78936942,980.1813169756497,4
塩さけ,塩さけ,2013,大阪府,66567,42767191,642.4683551910106,5
塩さけ,塩さけ,2013,石川県,39878,27243990,683.1834595516325,6
塩さけ,塩さけ,2013,宮城県,31481,20821858,661.4103109812268,7
塩さけ,塩さけ,2013,三重県,33274,20021156,601.7057161747912,8
塩さけ,塩さけ,2013,福井県,16766,11793388,703.4109507336276,9
塩さけ,塩さけ,2013,和歌山県,15268,9794812,641.5255436206445,10
塩さば,塩さば,2013,千葉県,284392,183253154,644.3681749134997,1
塩さば,塩さば,2013,東京都,63033,41249160,654.4057874446719,2
塩さば,塩さば,2013,青森県,40354,28552059,707.5397482281807,3
塩さば,塩さば,2013,鳥取県,24148,14753319,610.9540748716249,4
塩さば,塩さば,2013,静岡県,22816,13988787,613.1130347124824,5
塩さば,塩さば,2013,宮城県,24243,12216202,503.9063647238378,6
塩さば,塩さば,2013,岩手県,18043,12011896,665.7371833952225,7
塩さば,塩さば,2013,兵庫県,12313,11818246,959.8185657435231,8
塩さば,塩さば,2013,石川県,13665,9089990,665.2023417489938,9
塩さば,塩さば,2013,福井県,1993,8513780,4271.841445057702,10
塩するめ,塩するめ,2013,石川県,16680,18334493,1099.1902278177458,1
塩するめ,塩するめ,2013,富山県,38649,17059788,441.40308934254443,2
塩するめ,塩するめ,2013,青森県,11667,4236603,363.1270249421445,3
塩するめ,塩するめ,2013,島根県,2200,1628809,740.3677272727273,4
塩するめ,塩するめ,2013,岩手県,1250,1234737,987.7896,5
塩するめ,塩するめ,2013,福井県,802,726548,905.9201995012469,6
塩するめ,塩するめ,2013,広島県,165,289380,1753.8181818181818,7
塩するめ,塩するめ,2013,千葉県,84,247800,2950.0,8
塩するめ,塩するめ,2013,兵庫県,73,202440,2773.150684931507,9
塩するめ,塩するめ,2013,北海道,50,118125,2362.5,10
塩だら,塩だら,2013,宮城県,6737,5226388,775.7737865518777,1
塩だら,塩だら,2013,北海道,6127,3960191,646.3507426146564,2
塩だら,塩だら,2013,福井県,983,1047396,1065.5096642929807,3
塩だら,塩だら,2013,兵庫県,604,637925,1056.1672185430464,4
塩だら,塩だら,2013,東京都,456,386673,847.9671052631579,5
塩だら,塩だら,2013,富山県,350,203175,580.5,6
塩だら,塩だら,2013,三重県,186,129843,698.0806451612904,7
塩だら,塩だら,2013,青森県,3,23625,7875.0,8
塩だら,塩だら,2013,石川県,13,18638,1433.6923076923076,9
塩にしん,塩にしん,2013,北海道,100,25095,250.95,1
塩ます,塩ます,2013,東京都,103599,50727016,489.6477379125281,1
塩ます,塩ます,2013,北海道,21104,11110027,526.4417645943897,2
塩ます,塩ます,2013,三重県,13405,6851461,511.1123461395002,3
塩ます,塩ます,2013,青森県,12820,5836583,455.2716848673947,4
塩ます,塩ます,2013,岐阜県,3540,4019148,1135.3525423728813,5
塩ます,塩ます,2013,兵庫県,2197,1244544,566.4742831133364,6
塩ます,塩ます,2013,石川県,1803,893928,495.80033277870217,7
塩ます,塩ます,2013,愛知県,537,253365,471.81564245810057,8
塩ます,塩ます,2013,富山県,293,155610,531.0921501706484,9
塩ます,塩ます,2013,福井県,371,143325,386.3207547169811,10
干するめ,干するめ,2013,北海道,18290,35026935,1915.0866593767087,1
干するめ,干するめ,2013,富山県,20914,19822551,947.8125179305728,2
干するめ,干するめ,2013,東京都,3560,6969795,1957.8075842696628,3
干するめ,干するめ,2013,青森県,1145,2178960,1903.0218340611355,4
干するめ,干するめ,2013,千葉県,278,1448790,5211.474820143885,5
干するめ,干するめ,2013,兵庫県,177,783930,4428.983050847458,6
干するめ,干するめ,2013,石川県,189,343456,1817.2275132275133,7
干するめ,干するめ,2013,大阪府,45,242760,5394.666666666667,8
干するめ,干するめ,2013,山口県,40,138600,3465.0,9
干するめ,干するめ,2013,岩手県,200,91056,455.28,10
干はたはた,干はたはた,2013,兵庫県,130160,85740507,658.731614935464,1
干はたはた,干はたはた,2013,鳥取県,43877,22362986,509.6744535861613,2
干はたはた,干はたはた,2013,福井県,32831,20121145,612.8703055039445,3
干はたはた,干はたはた,2013,石川県,81151,19067031,234.95743736984141,4
干はたはた,干はたはた,2013,東京都,1618,1626787,1005.4307787391842,5
干はたはた,干はたはた,2013,島根県,327,214137,654.8532110091743,6
干はたはた,干はたはた,2013,富山県,170,175571,1032.770588235294,7
干はたはた,干はたはた,2013,愛媛県,30,72765,2425.5,8
干はたはた,干はたはた,2013,山口県,256,71568,279.5625,9
干ふぐ,干ふぐ,2013,長崎県,5238,20448488,3903.8732340588012,1
干ふぐ,干ふぐ,2013,福岡県,5158,9728166,1886.034509499806,2
干ふぐ,干ふぐ,2013,山口県,7812,8178366,1046.8978494623657,3
干ふぐ,干ふぐ,2013,新潟県,2962,3030720,1023.2005401755571,4
干ふぐ,干ふぐ,2013,福井県,2088,1169532,560.1206896551724,5
干ふぐ,干ふぐ,2013,石川県,346,796551,2302.1705202312137,6
干ふぐ,干ふぐ,2013,富山県,238,374527,1573.642857142857,7
干ふぐ,干ふぐ,2013,島根県,95,115416,1214.9052631578948,8
干ぶり,干ぶり,2013,石川県,11,86100,7827.272727272727,1
桜干いわし,桜干いわし,2013,千葉県,1663,2120265,1274.9639206253757,1
桜干いわし,桜干いわし,2013,山口県,1343,1153325,858.7676842889055,2
桜干いわし,桜干いわし,2013,富山県,449,846259,1884.7639198218262,3
桜干いわし,桜干いわし,2013,島根県,279,193200,692.4731182795699,4
桜干いわし,桜干いわし,2013,石川県,94,133077,1415.712765957447,5
桜干いわし,桜干いわし,2013,三重県,159,89208,561.0566037735849,6
桜干いわし,桜干いわし,2013,青森県,32,31752,992.25,7
桜干いわし,桜干いわし,2013,宮崎県,3,7245,2415.0,8
桜干にしん,桜干にしん,2013,山口県,7001,5067615,723.8415940579918,1
桜干にしん,桜干にしん,2013,富山県,28,32813,1171.892857142857,2
桜干にしん,桜干にしん,2013,静岡県,50,32550,651.0,3
桜干にしん,桜干にしん,2013,千葉県,10,25200,2520.0,4
桜干にしん,桜干にしん,2013,宮城県,18,567,31.5,5
桜干にしん,桜干にしん,2013,兵庫県,0,0,,6
煮干いかなご,煮干いかなご,2013,東京都,20276,27341160,1348.4493983034129,1
煮干いかなご,煮干いかなご,2013,茨城県,247,341830,1383.9271255060728,2
煮干いかなご,煮干いかなご,2013,兵庫県,140,249900,1785.0,3
煮干いかなご,煮干いかなご,2013,愛知県,16,25767,1610.4375,4
煮干いかなご,煮干いかなご,2013,石川県,12,17010,1417.5,5
煮干いかなご,煮干いかなご,2013,大阪府,5,14259,2851.8,6
煮干いかなご,煮干いかなご,2013,広島県,3,2688,896.0,7
煮干いわし,煮干いわし,2013,富山県,9450,9024681,954.9926984126984,1
煮干いわし,煮干いわし,2013,島根県,4181,3254457,778.3920114805071,2
煮干いわし,煮干いわし,2013,千葉県,3251,1407526,432.9517071670255,3
煮干いわし,煮干いわし,2013,大阪府,1141,747765,655.3593339176161,4
煮干いわし,煮干いわし,2013,石川県,443,549285,1239.920993227991,5
煮干いわし,煮干いわし,2013,長崎県,530,508017,958.5226415094339,6
煮干いわし,煮干いわし,2013,三重県,330,227325,688.8636363636364,7
煮干いわし,煮干いわし,2013,宮崎県,312,195300,625.9615384615385,8
煮干いわし,煮干いわし,2013,兵庫県,96,142486,1484.2291666666667,9
煮干いわし,煮干いわし,2013,東京都,149,109515,735.0,10
生くじら,生くじら,2013,石川県,617,1556277,2522.329011345219,1
生くじら,生くじら,2013,富山県,504,1204173,2389.2321428571427,2
生くじら,生くじら,2013,北海道,280,371838,1327.9928571428572,3
生くじら,生くじら,2013,和歌山県,264,111798,423.47727272727275,4
生くじら,生くじら,2013,宮城県,83,92002,1108.4578313253012,5
生くじら,生くじら,2013,埼玉県,118,89473,758.2457627118644,6
白皮かじき,白皮かじき,2013,石川県,12432,15793053,1270.354971042471,1
白皮かじき,白皮かじき,2013,京都府,4323,6560227,1517.5172334027295,2
白皮かじき,白皮かじき,2013,福井県,5137,5982502,1164.5906170916878,3
白皮かじき,白皮かじき,2013,高知県,3182,3619206,1137.3997485857951,4
白皮かじき,白皮かじき,2013,北海道,3347,3513174,1049.648640573648,5
白皮かじき,白皮かじき,2013,三重県,2102,2895099,1377.3068506184586,6
白皮かじき,白皮かじき,2013,鳥取県,2740,2795234,1020.158394160584,7
白皮かじき,白皮かじき,2013,沖縄県,1778,2580527,1451.365016872891,8
白皮かじき,白皮かじき,2013,和歌山県,1488,1827646,1228.2567204301076,9
白皮かじき,白皮かじき,2013,新潟県,1616,1823310,1128.2858910891089,10
皮くじら,皮くじら,2013,大阪府,435,1791090,4117.448275862069,1
皮くじら,皮くじら,2013,山口県,44,94606,2150.1363636363635,2
皮くじら,皮くじら,2013,北海道,15,58275,3885.0,3
身欠にしん,身欠にしん,2013,北海道,228656,185886322,812.951866559373,1
身欠にしん,身欠にしん,2013,石川県,59895,38245639,638.5447700141915,2
身欠にしん,身欠にしん,2013,富山県,14404,11763812,816.704526520411,3
身欠にしん,身欠にしん,2013,福井県,28814,9116394,316.3876587769834,4
身欠にしん,身欠にしん,2013,東京都,470,676095,1438.5,5
身欠にしん,身欠にしん,2013,兵庫県,3,4095,1365.0,6
身欠にしん,身欠にしん,2013,宮城県,20,1512,75.6,7
開きあじ,開きあじ,2013,静岡県,278782,184312692,661.1355539453767,1
開きあじ,開きあじ,2013,東京都,13870,12196937,879.3754145638068,2
開きあじ,開きあじ,2013,富山県,11180,9652245,863.3492844364937,3
開きあじ,開きあじ,2013,島根県,11167,6403053,573.3906152055163,4
開きあじ,開きあじ,2013,茨城県,6681,6136420,918.4882502619369,5
開きあじ,開きあじ,2013,佐賀県,9253,2199325,237.68777693720955,6
開きあじ,開きあじ,2013,福岡県,711,1820406,2560.3459915611816,7
開きあじ,開きあじ,2013,大分県,615,663076,1078.1723577235773,8
開きあじ,開きあじ,2013,石川県,810,408259,504.0234567901235,9
開きあじ,開きあじ,2013,福井県,167,373706,2237.7604790419164,10
開きさば,開きさば,2013,富山県,6634,3724895,561.4855290925535,1
開きさば,開きさば,2013,千葉県,2490,3010624,1209.0859437751003,2
開きさば,開きさば,2013,静岡県,1913,794273,415.1975953998955,3
開きさば,開きさば,2013,茨城県,588,687352,1168.9659863945578,4
開きさば,開きさば,2013,島根県,717,417354,582.0836820083682,5
開きさば,開きさば,2013,山口県,155,153928,993.083870967742,6
開きさば,開きさば,2013,愛知県,58,103383,1782.4655172413793,7
開きさば,開きさば,2013,大分県,72,89880,1248.3333333333333,8
開きさば,開きさば,2013,福井県,95,58847,619.4421052631579,9
開きさば,開きさば,2013,福島県,42,45360,1080.0,10
開きたら,開きたら,2013,青森県,22815,10915162,478.4204251588867,1
開きたら,開きたら,2013,北海道,2980,7539735,2530.1124161073826,2
開きたら,開きたら,2013,福井県,1801,1598271,887.435313714603,3
開きたら,開きたら,2013,富山県,207,353682,1708.608695652174,4
開きたら,開きたら,2013,鳥取県,856,271530,317.2079439252336,5
開きたら,開きたら,2013,山口県,380,258090,679.1842105263158,6
開きたら,開きたら,2013,兵庫県,245,149520,610.2857142857143,7
開きたら,開きたら,2013,岩手県,319,148302,464.8965517241379,8
開きたら,開きたら,2013,茨城県,110,103950,945.0,9
開きたら,開きたら,2013,宮城県,137,71400,521.1678832116788,10
養殖かんぱち,養殖かんぱち,2013,愛媛県,106085,137578388,1296.8693783286988,1
養殖かんぱち,養殖かんぱち,2013,三重県,107567,136599818,1269.9045060288006,2
養殖かんぱち,養殖かんぱち,2013,高知県,92573,125102744,1351.3955905069513,3
養殖かんぱち,養殖かんぱち,2013,兵庫県,59347,82122876,1383.7746811127774,4
養殖かんぱち,養殖かんぱち,2013,石川県,41842,56989924,1362.0267673629367,5
養殖かんぱち,養殖かんぱち,2013,東京都,10279,10628827,1034.0331744333107,6
養殖かんぱち,養殖かんぱち,2013,福井県,494,272725,552.0748987854251,7
養殖かんぱち,養殖かんぱち,2013,富山県,12,23142,1928.5,8
養殖かんぱち,養殖かんぱち,2013,長崎県,26,17189,661.1153846153846,9
養殖かんぱち,養殖かんぱち,2013,熊本県,4,4095,1023.75,10
養殖たい,養殖たい,2013,三重県,196063,217861549,1111.181349872235,1
養殖たい,養殖たい,2013,高知県,105334,114427015,1086.3255454079404,2
養殖たい,養殖たい,2013,石川県,63812,76279588,1195.3799912242212,3
養殖たい,養殖たい,2013,愛媛県,54461,66645426,1223.7275481537247,4
養殖たい,養殖たい,2013,熊本県,14747,14771513,1001.6622363870617,5
養殖たい,養殖たい,2013,兵庫県,7014,8753746,1248.0390647276874,6
養殖たい,養殖たい,2013,鹿児島県,796,2648226,3326.9170854271356,7
養殖はまち,養殖はまち,2013,兵庫県,4,525,131.25,1
養殖ぶり,養殖ぶり,2013,鹿児島県,1085308,820037248,755.5802113317142,1
養殖ぶり,養殖ぶり,2013,愛媛県,384955,348760296,905.9767920925823,2
養殖ぶり,養殖ぶり,2013,高知県,138214,145837760,1055.159101104085,3
養殖ぶり,養殖ぶり,2013,兵庫県,93266,93511138,1002.628374756074,4
養殖ぶり,養殖ぶり,2013,三重県,56216,52399511,932.1102710971966,5
養殖ぶり,養殖ぶり,2013,石川県,46316,51643039,1115.0150919768546,6
養殖ぶり,養殖ぶり,2013,長崎県,28732,32837982,1142.9062369483502,7
養殖ぶり,養殖ぶり,2013,福井県,2064,2355507,1141.234011627907,8
養殖ぶり,養殖ぶり,2013,東京都,2546,1850564,726.8515318146111,9
養殖ぶり,養殖ぶり,2013,愛知県,1961,1848923,942.8470168281489,10
養殖わらさ,養殖わらさ,2013,福井県,1124,933579,830.5862989323844,1
魚介つくだに,魚介つくだに,2013,茨城県,17831,20819487,1167.6006393359878,1
魚介つくだに,魚介つくだに,2013,兵庫県,32157,16721250,519.9878720029853,2
魚介つくだに,魚介つくだに,2013,東京都,15471,12394512,801.1448516579406,3
魚介つくだに,魚介つくだに,2013,石川県,3695,3154467,853.7123139377537,4
魚介つくだに,魚介つくだに,2013,愛媛県,1036,2313157,2232.777027027027,5
魚介つくだに,魚介つくだに,2013,大阪府,1657,1724164,1040.533494266747,6
魚介つくだに,魚介つくだに,2013,愛知県,830,1334940,1608.3614457831325,7
魚介つくだに,魚介つくだに,2013,富山県,157,422604,2691.7452229299365,8
魚介つくだに,魚介つくだに,2013,山口県,1000,379512,379.512,9
魚介つくだに,魚介つくだに,2013,静岡県,570,362544,636.0421052631579,10
黒皮かじき,黒皮かじき,2013,和歌山県,41707,25145848,602.9167286067087,1
黒皮かじき,黒皮かじき,2013,石川県,32571,21436653,658.1515151515151,2
黒皮かじき,黒皮かじき,2013,千葉県,41531,21418141,515.7145505766777,3
黒皮かじき,黒皮かじき,2013,宮城県,33490,17216766,514.0867721707973,4
黒皮かじき,黒皮かじき,2013,新潟県,5758,11114436,1930.2598124348733,5
黒皮かじき,黒皮かじき,2013,沖縄県,5861,4746103,809.7770005118581,6
黒皮かじき,黒皮かじき,2013,高知県,2400,1462746,609.4775,7
黒皮かじき,黒皮かじき,2013,三重県,3092,1452857,469.8761319534282,8
黒皮かじき,黒皮かじき,2013,宮崎県,334,216712,648.8383233532934,9
黒皮かじき,黒皮かじき,2013,福井県,696,211366,303.6867816091954,10
あかいか,あかいか,2014,福岡県,135662,213739326,1575.5283424982676,1
あかいか,あかいか,2014,長崎県,51921,83261852,1603.6257391036381,2
あかいか,あかいか,2014,山口県,20591,38063094,1848.5306201738624,3
あかいか,あかいか,2014,愛媛県,40655,37141686,913.5822408067888,4
あかいか,あかいか,2014,島根県,17316,25990740,1500.966735966736,5
あかいか,あかいか,2014,鳥取県,2485,4844868,1949.6450704225351,6
あかいか,あかいか,2014,石川県,2015,3705333,1838.8749379652606,7
あかいか,あかいか,2014,福井県,485,588291,1212.9711340206186,8
あかいか,あかいか,2014,愛知県,692,523152,756.0,9
あかいか,あかいか,2014,富山県,508,331029,651.6318897637796,10
あからばちめ,あからばちめ,2014,石川県,138874,95061053,684.512961389461,1
あからばちめ,あからばちめ,2014,北海道,89740,48380257,539.1158569199911,2
あからばちめ,あからばちめ,2014,宮城県,2025,3744149,1848.9624691358024,3
あからばちめ,あからばちめ,2014,鳥取県,7342,3463806,471.779624080632,4
あからばちめ,あからばちめ,2014,福井県,2581,1828266,708.355676094537,5
あからばちめ,あからばちめ,2014,新潟県,2852,1715472,601.4978962131837,6
あからばちめ,あからばちめ,2014,青森県,2042,1060117,519.1562193927522,7
あからばちめ,あからばちめ,2014,岩手県,224,671393,2997.2901785714284,8
あからばちめ,あからばちめ,2014,山形県,1419,511380,360.38054968287526,9
あからばちめ,あからばちめ,2014,兵庫県,1211,511020,421.98183319570603,10
あさり,あさり,2014,愛知県,100438,57092310,568.4333618749876,1
あさり,あさり,2014,三重県,93665,51498427,549.8150536486414,2
あさり,あさり,2014,千葉県,28692,14382363,501.267356754496,3
あさり,あさり,2014,兵庫県,23749,13981080,588.701840077477,4
あさり,あさり,2014,大阪府,10348,6297313,608.5536335523773,5
あさり,あさり,2014,宮城県,5989,3791552,633.0859909834697,6
あさり,あさり,2014,茨城県,6334,3539373,558.7895484685822,7
あさり,あさり,2014,東京都,2220,1052730,474.2027027027027,8
あさり,あさり,2014,静岡県,1220,735858,603.1622950819672,9
あさり,あさり,2014,福岡県,320,216513,676.603125,10
あなご,あなご,2014,大阪府,9076,16240437,1789.3826575583957,1
あなご,あなご,2014,宮城県,10399,13867531,1333.544667756515,2
あなご,あなご,2014,千葉県,13575,11963301,881.2744751381216,3
あなご,あなご,2014,岩手県,10550,11788671,1117.4095734597156,4
あなご,あなご,2014,石川県,7980,7992417,1001.556015037594,5
あなご,あなご,2014,愛知県,1294,2600431,2009.6066460587326,6
あなご,あなご,2014,福岡県,1340,2144532,1600.3970149253732,7
あなご,あなご,2014,島根県,1759,1505655,855.9721432632177,8
あなご,あなご,2014,福井県,1498,1416858,945.8331108144192,9
あなご,あなご,2014,高知県,164,727815,4437.8963414634145,10
あまえび,あまえび,2014,石川県,240866,353103030,1465.972906097166,1
あまえび,あまえび,2014,北海道,99760,215662599,2161.814344426624,2
あまえび,あまえび,2014,福井県,140935,194961566,1383.3438535495086,3
あまえび,あまえび,2014,山形県,21964,33057763,1505.0884629393554,4
あまえび,あまえび,2014,富山県,5985,16099776,2690.021052631579,5
あまえび,あまえび,2014,鳥取県,10084,16089893,1595.5863744545816,6
あまえび,あまえび,2014,新潟県,5817,11512353,1979.0876740587933,7
あまえび,あまえび,2014,福島県,4813,11042627,2294.333471847081,8
あまえび,あまえび,2014,兵庫県,6612,10648683,1610.5086206896551,9
あまえび,あまえび,2014,秋田県,1788,3645381,2038.8036912751677,10
あゆ,あゆ,2014,岐阜県,31010,41677168,1343.9912286359238,1
あゆ,あゆ,2014,愛知県,28963,36277083,1252.531954562718,2
あゆ,あゆ,2014,徳島県,30912,35716409,1155.422133799172,3
あゆ,あゆ,2014,滋賀県,10860,12429990,1144.5662983425414,4
あゆ,あゆ,2014,和歌山県,8153,12272571,1505.2828406721453,5
あゆ,あゆ,2014,埼玉県,5397,7071786,1310.3179544191216,6
あゆ,あゆ,2014,富山県,1410,5350749,3794.8574468085108,7
あゆ,あゆ,2014,石川県,937,3441638,3673.0394877267877,8
あゆ,あゆ,2014,高知県,1052,1543968,1467.6501901140684,9
あゆ,あゆ,2014,大阪府,11,48060,4369.090909090909,10
あら,あら,2014,石川県,13657,37994257,2782.035366478729,1
あら,あら,2014,長崎県,2879,6344705,2203.7877735324764,2
あら,あら,2014,高知県,516,1722644,3338.4573643410854,3
あら,あら,2014,新潟県,265,1444205,5449.830188679245,4
あら,あら,2014,宮崎県,205,1012382,4938.4487804878045,5
あら,あら,2014,福井県,189,871934,4613.407407407408,6
あら,あら,2014,三重県,394,777349,1972.9670050761422,7
あら,あら,2014,和歌山県,183,741122,4049.846994535519,8
あら,あら,2014,徳島県,155,529484,3416.025806451613,9
あら,あら,2014,鹿児島県,120,506531,4221.091666666666,10
あわび,あわび,2014,宮城県,7166,62452251,8715.078286352218,1
あわび,あわび,2014,千葉県,8294,50929706,6140.548107065349,2
あわび,あわび,2014,静岡県,7548,42392675,5616.411632220455,3
あわび,あわび,2014,山口県,4485,31087873,6931.521293199554,4
あわび,あわび,2014,福井県,3746,28975630,7735.08542445275,5
あわび,あわび,2014,石川県,3772,27058382,7173.4840933191945,6
あわび,あわび,2014,長崎県,2113,17962117,8500.765262659725,7
あわび,あわび,2014,東京都,2963,14424047,4868.055011812352,8
あわび,あわび,2014,鳥取県,1061,8573013,8080.125353440151,9
あわび,あわび,2014,大阪府,958,8390327,8758.170146137787,10
あんこう,あんこう,2014,石川県,66419,35512953,534.6806335536518,1
あんこう,あんこう,2014,東京都,2277,5778781,2537.892402283707,2
あんこう,あんこう,2014,山口県,4325,4196950,970.393063583815,3
あんこう,あんこう,2014,大阪府,1182,3127062,2645.568527918782,4
あんこう,あんこう,2014,福井県,2432,2194858,902.4909539473684,5
あんこう,あんこう,2014,富山県,2138,2074508,970.3030869971936,6
あんこう,あんこう,2014,神奈川県,2116,1864422,881.1068052930057,7
あんこう,あんこう,2014,京都府,714,1627572,2279.5126050420167,8
あんこう,あんこう,2014,愛媛県,1575,1622936,1030.4355555555555,9
あんこう,あんこう,2014,新潟県,2163,1401892,648.1239019879797,10
いくら,いくら,2014,東京都,75185,382610027,5088.914371217663,1
いくら,いくら,2014,石川県,16547,81303464,4913.486674321629,2
いくら,いくら,2014,北海道,16392,76838880,4687.584187408492,3
いくら,いくら,2014,兵庫県,11390,53481666,4695.493064091308,4
いくら,いくら,2014,福井県,9812,50261194,5122.42091316755,5
いくら,いくら,2014,青森県,9271,46486809,5014.217344407291,6
いくら,いくら,2014,愛知県,4162,21173973,5087.451465641519,7
いくら,いくら,2014,三重県,3888,18578364,4778.385802469136,8
いくら,いくら,2014,宮城県,1985,10062043,5069.039294710327,9
いくら,いくら,2014,岩手県,1014,5561532,5484.745562130178,10
うなぎ,うなぎ,2014,愛知県,110979,455892719,4107.918786437073,1
うなぎ,うなぎ,2014,兵庫県,25895,99413021,3839.0817146167215,2
うなぎ,うなぎ,2014,静岡県,16554,65746217,3971.621179171197,3
うなぎ,うなぎ,2014,福岡県,4162,16750684,4024.6717924074965,4
うなぎ,うなぎ,2014,石川県,857,3691141,4307.049008168028,5
うなぎ,うなぎ,2014,福井県,590,2148120,3640.8813559322034,6
うなぎ,うなぎ,2014,愛媛県,483,757140,1567.5776397515529,7
うなぎ,うなぎ,2014,高知県,355,679752,1914.794366197183,8
うなぎ,うなぎ,2014,徳島県,120,455760,3798.0,9
うなぎ,うなぎ,2014,茨城県,212,301471,1422.0330188679245,10
うに,うに,2014,北海道,21231,370848525,17467.31312703123,1
うに,うに,2014,東京都,9287,87576547,9430.014751803596,2
うに,うに,2014,宮城県,5177,75968056,14674.146416843732,3
うに,うに,2014,石川県,3144,10796196,3433.9045801526718,4
うに,うに,2014,千葉県,326,4247428,13028.920245398773,5
うに,うに,2014,神奈川県,209,2615158,12512.717703349283,6
うに,うに,2014,青森県,194,2507511,12925.314432989691,7
うに,うに,2014,三重県,131,1549638,11829.297709923665,8
うに,うに,2014,大阪府,98,836700,8537.755102040815,9
うに,うに,2014,福岡県,435,327600,753.1034482758621,10
うに製品,うに製品,2014,北海道,12165,12766906,1049.4785039046444,1
うに製品,うに製品,2014,兵庫県,1278,4291890,3358.286384976526,2
うに製品,うに製品,2014,神奈川県,3490,2532794,725.7289398280802,3
うに製品,うに製品,2014,山口県,900,2250446,2500.4955555555557,4
うに製品,うに製品,2014,三重県,2890,1859991,643.5955017301038,5
うに製品,うに製品,2014,石川県,70,832834,11897.628571428571,6
うに製品,うに製品,2014,大阪府,301,447177,1485.637873754153,7
うに製品,うに製品,2014,香川県,90,122472,1360.8,8
うに製品,うに製品,2014,静岡県,30,102720,3424.0,9
うに製品,うに製品,2014,新潟県,36,80385,2232.9166666666665,10
うるめいわし,うるめいわし,2014,石川県,10902,1279099,117.32700421940929,1
うるめいわし,うるめいわし,2014,鳥取県,4100,1139175,277.8475609756098,2
うるめいわし,うるめいわし,2014,千葉県,1524,441936,289.98425196850394,3
うるめいわし,うるめいわし,2014,三重県,568,146208,257.40845070422534,4
うるめいわし,うるめいわし,2014,宮城県,296,97740,330.2027027027027,5
うるめいわし,うるめいわし,2014,長崎県,120,32400,270.0,6
うるめいわし,うるめいわし,2014,富山県,132,4193,31.765151515151516,7
うるめいわし,うるめいわし,2014,福井県,20,324,16.2,8
かいみぬき,かいみぬき,2014,大阪府,4216,9976189,2366.2687381404176,1
かいみぬき,かいみぬき,2014,兵庫県,2360,6161392,2610.759322033898,2
かいみぬき,かいみぬき,2014,静岡県,1425,6055734,4249.637894736842,3
かいみぬき,かいみぬき,2014,山口県,310,875690,2824.8064516129034,4
かいみぬき,かいみぬき,2014,大分県,53,156492,2952.6792452830186,5
かいみぬき,かいみぬき,2014,宮城県,98,139968,1428.2448979591836,6
かいみぬき,かいみぬき,2014,長崎県,6,9720,1620.0,7
かき,かき,2014,石川県,153152,167314054,1092.4705782490598,1
かき,かき,2014,広島県,55189,73913843,1339.2857815869104,2
かき,かき,2014,岡山県,16596,24495661,1475.9978910580862,3
かき,かき,2014,兵庫県,11497,21466182,1867.1115943289553,4
かき,かき,2014,宮城県,11988,11155626,930.566066066066,5
かき,かき,2014,徳島県,3169,3638921,1148.28684127485,6
かき,かき,2014,山形県,1105,2456832,2223.3773755656107,7
かき,かき,2014,島根県,1566,2201787,1405.9942528735633,8
かき,かき,2014,富山県,1552,2100289,1353.2789948453608,9
かき,かき,2014,三重県,2260,2008950,888.9159292035398,10
かす漬たら,かす漬たら,2014,兵庫県,721,573413,795.3023578363384,1
かす漬たら,かす漬たら,2014,宮城県,375,489997,1306.6586666666667,2
かす漬たら,かす漬たら,2014,三重県,125,144064,1152.512,3
かす漬たら,かす漬たら,2014,石川県,75,137180,1829.0666666666666,4
かす漬たら,かす漬たら,2014,富山県,20,21132,1056.6,5
かす漬たら,かす漬たら,2014,青森県,13,10368,797.5384615384615,6
かす漬たら,かす漬たら,2014,愛知県,5,6221,1244.2,7
かす漬ふぐ,かす漬ふぐ,2014,石川県,17,71280,4192.941176470588,1
