fish_key,fish_label,year,qty,amt,price,yoy_price,yoy_qty
しじみ,しじみ,2014,150746,109360907,725.4647353826967,-0.08748185033648515,0.08048481547051622
しじみ,しじみ,2015,144766,114308006,789.6053355069561,0.08841311919927297,-0.039669377628593794
しじみ,しじみ,2016,145399,114820897,789.6952317416213,0.00011384957854621014,0.004372573670613278
しじみ,しじみ,2017,150815,115089434,763.1166263302722,-0.033656788521733594,0.03724922454762414
しじみ,しじみ,2018,150459,115252297,766.0046723692169,0.0037845408411987247,-0.002360507907038456
しじみ,しじみ,2019,146831,111203296,757.3557082632415,-0.011291006984624041,-0.024112881250041518
しじみ,しじみ,2020,133953,110740821,826.7140041656402,0.0915795512539943,-0.08770627456054925
しじみ,しじみ,2021,123275,107118625,868.940377205435,0.05107736511904348,-0.07971452673698987
しじみ,しじみ,2022,148287,128641710,867.5184608225941,-0.0016363796874232506,0.2028959643074426
しじみ,しじみ,2023,201487,143452374,711.9683850571005,-0.17930462899659638,0.3587637486765529
しじみ,しじみ,2024,196604,137850813,701.1597576854998,-0.015181330517553548,-0.024234814156744555
しらうお,しらうお,2000,3122,7756509,2484.4679692504806,,
しらうお,しらうお,2001,5093,16336381,3207.614569016297,0.2910669844473692,0.6313260730301089
しらうお,しらうお,2002,6143,16055786,2613.6718215855444,-0.18516649511693095,0.20616532495582174
しらうお,しらうお,2003,6127,16911426,2760.147870083238,0.056042249561705226,-0.0026045905909164446
しらうお,しらうお,2004,6911,16001192,2315.322239907394,-0.16116007225454543,0.12795821772482463
しらうお,しらうお,2005,6537,15286511,2338.4596909897505,0.009993188284358245,-0.05411662566922293
しらうお,しらうお,2006,5418,17992923,3320.952934662237,0.4201454690273696,-0.1711794401101423
しらうお,しらうお,2007,5097,13467463,2642.2332744751816,-0.20437497114245784,-0.05924695459579177
しらうお,しらうお,2008,3353,12109629,3611.580375782881,0.36686658618370394,-0.34216205611143813
しらうお,しらうお,2009,2786,9655359,3465.670854271357,-0.04040046360034166,-0.16910229645093944
しらうお,しらうお,2010,2321,8929323,3847.187850064627,0.11008460175121937,-0.16690595836324484
しらうお,しらうお,2011,3022,7591082,2511.9397749834548,-0.3470711925487969,0.30202498922878074
しらうお,しらうお,2012,2548,7584559,2976.671507064364,0.1850091059941794,-0.15684976836532094
しらうお,しらうお,2013,2212,8269240,3738.3544303797466,0.2558841046140712,-0.13186813186813184
しらうお,しらうお,2014,2168,6017066,2775.399446494465,-0.2575879312191015,-0.019891500904159143
しらうお,しらうお,2015,1993,6793353,3408.606623181134,0.22814992540495638,-0.080719557195572
しらうお,しらうお,2016,1854,6506289,3509.3252427184466,0.029548325950066623,-0.06974410436527845
しらうお,しらうお,2017,2037,4679978,2297.4855179185074,-0.3453198666365861,0.09870550161812308
しらうお,しらうお,2018,2494,5547342,2224.2750601443463,-0.0318654708389583,0.22434953362788423
しらうお,しらうお,2019,2604,6699246,2572.6751152073734,0.15663532865418972,0.04410585404971923
しらうお,しらうお,2020,2403,4562339,1898.6013316687474,-0.2620127895489406,-0.07718894009216593
しらうお,しらうお,2021,2679,5426160,2025.4423292273236,0.06680759959600957,0.1148564294631711
しらうお,しらうお,2022,1299,4164210,3205.704387990762,0.5827181755472104,-0.5151175811870101
しらうお,しらうお,2023,1961,5143274,2622.781234064253,-0.18183933494000903,0.5096227867590455
しらうお,しらうお,2024,491,2092986,4262.700610997963,0.6252596883166257,-0.7496175420703722
しらこ,しらこ,2000,93050,143783021,1545.2232240730789,,
しらこ,しらこ,2001,345695,451608249,1306.3777289228944,-0.15457022094232298,2.715153143471252
しらこ,しらこ,2002,330147,459278235,1391.1325409590274,0.06487772269817649,-0.04497606271424237
しらこ,しらこ,2003,312959,418490699,1337.2061484092164,-0.038764381510790424,-0.05206165738292334
しらこ,しらこ,2004,363043,442418064,1218.63818886468,-0.08866842235626027,0.1600337424391054
しらこ,しらこ,2005,319237,430167411,1347.4860714766771,0.10573103960580443,-0.12066339249069669
しらこ,しらこ,2006,308240,368279320,1194.7810796781728,-0.11332584063830708,-0.034447761381042885
しらこ,しらこ,2007,268709,369079139,1373.5272692764293,0.14960580866111783,-0.12824746950428234
しらこ,しらこ,2008,238364,361581921,1516.93175563424,0.10440599874901357,-0.11292885612316672
しらこ,しらこ,2009,247854,291439198,1175.8502908970604,-0.22484957775478243,0.03981305901897936
しらこ,しらこ,2010,220242,247052330,1121.731232008427,-0.046025467108866236,-0.11140429446367617
しらこ,しらこ,2011,218655,266428158,1218.4864649790766,0.08625527239480713,-0.007205710082545558
しらこ,しらこ,2012,210255,269026807,1279.5263227985065,0.050094818099172045,-0.03841668381697194
しらこ,しらこ,2013,211740,263780578,1245.7758477377915,-0.026377319840437452,0.007062852250838247
しらこ,しらこ,2014,187546,266558057,1421.2942798033548,0.14089086121254302,-0.1142627751015396
しらこ,しらこ,2015,193624,295436586,1525.8262715365863,0.07354704315540772,0.03240804922525675
しらこ,しらこ,2016,150978,286936409,1900.5180158698618,0.2455664523038663,-0.2202516216997893
しらこ,しらこ,2017,173114,324669284,1875.465207897686,-0.013182094441082759,0.1466173879638093
しらこ,しらこ,2018,159427,266655949,1672.5896429086667,-0.10817346231468294,-0.0790635072842173
しらこ,しらこ,2019,160171,247558551,1545.5890954042866,-0.07593048781739653,0.004666712664730621
しらこ,しらこ,2020,155155,240158397,1547.8611517514744,0.0014700261239830592,-0.03131653045807292
しらこ,しらこ,2021,152861,242208767,1584.503352719137,0.023672795797090807,-0.014785214785214773
しらこ,しらこ,2022,162976,234583129,1439.3722327213823,-0.09159407567595101,0.06617122745500814
しらこ,しらこ,2023,159897,258109847,1614.22570154537,0.12147897871657354,-0.018892352248183752
しらこ,しらこ,2024,139908,271653309,1941.6567244189039,0.20284091782212954,-0.12501172629880486
すき身,すき身,2000,84684,64253872,758.7486656275094,,
すき身,すき身,2001,113742,77302904,679.633767649593,-0.10427023013277503,0.34313447640640504
すき身,すき身,2002,120911,86613780,716.343260745507,0.05401363917344493,0.06302860860544035
すき身,すき身,2003,77692,71081265,914.9109946970087,0.277196345429215,-0.35744473207565897
すき身,すき身,2004,69373,65433540,943.2133538984908,0.03093454922449035,-0.10707666168974928
すき身,すき身,2005,72035,66325139,920.7349066426043,-0.023831773758268504,0.038372277398988075
すき身,すき身,2006,63299,61319430,968.7266781465742,0.052123332305243464,-0.12127438050947459
すき身,すき身,2007,59674,63989042,1072.3102523712168,0.10692755403704268,-0.05726788732839383
すき身,すき身,2008,50999,53879385,1056.4792446910724,-0.014763458285638076,-0.14537319435600093
すき身,すき身,2009,44926,52107296,1159.8472154209144,0.09784193229472105,-0.11908076628953512
すき身,すき身,2010,44154,48790565,1105.0089459618607,-0.04728059759073744,-0.01718381338200592
すき身,すき身,2011,37724,44862356,1189.225850917188,0.07621377660614348,-0.14562667029034737
すき身,すき身,2012,38348,43902632,1144.8480233649734,-0.037316568184242005,0.016541193934895615
すき身,すき身,2013,33415,40341645,1207.291485859644,0.05454301463624378,-0.12863773860436012
すき身,すき身,2014,29629,37694901,1272.2299436363023,0.05378854944083322,-0.11330240909771061
すき身,すき身,2015,26933,34505872,1281.174469981064,0.007030589391094244,-0.09099193357858859
すき身,すき身,2016,21453,28412565,1324.4098727450705,0.03374669397263719,-0.20346786470129585
すき身,すき身,2017,18941,27018704,1426.4666068317406,0.07705827039414892,-0.11709318044096395
すき身,すき身,2018,18140,24237555,1336.138643880926,-0.06332287241650736,-0.042289213874663445
すき身,すき身,2019,15024,19197808,1277.8093716719916,-0.04365510456273636,-0.17177508269018749
すき身,すき身,2020,11403,15639760,1371.5478382881697,0.0733587252482919,-0.24101437699680506
すき身,すき身,2021,11523,14835587,1287.4760912956694,-0.06129698479743173,0.010523546435148745
すき身,すき身,2022,10901,15981402,1466.0491698009357,0.1387001123458198,-0.05397899852468979
すき身,すき身,2023,10439,17171740,1644.9602452342178,0.12203620391366221,-0.04238143289606455
すき身,すき身,2024,8974,15816081,1762.4338087809226,0.07141422650611129,-0.14033911294185264
すけこ,すけこ,2000,505276,1177881037,2331.1636353201025,,
すけこ,すけこ,2001,499479,1331640129,2666.05829073895,0.14365986597627312,-0.01147293756283696
すけこ,すけこ,2002,617228,1465303311,2374.0065437731278,-0.10954439667741633,0.23574364487796284
すけこ,すけこ,2003,586684,1362729927,2322.7664756495833,-0.021583793969710774,-0.049485765389774894
すけこ,すけこ,2004,570586,1348971582,2364.186261142054,0.017832092001795807,-0.027438962030667313
すけこ,すけこ,2005,491113,1266994248,2579.8426187048603,0.09121800642671474,-0.1392831229648116
すけこ,すけこ,2006,524651,1287738938,2454.4677090103705,-0.04859789073390486,0.06828978259585883
すけこ,すけこ,2007,505655,1211329224,2395.564612235615,-0.023998318070562297,-0.036206926128035555
すけこ,すけこ,2008,482025,1156481533,2399.2148394792803,0.0015237440163462512,-0.046731467107019586
すけこ,すけこ,2009,466239,1075743416,2307.278919180935,-0.03831916958228665,-0.03274933872724439
すけこ,すけこ,2010,488722,1003440477,2053.192770122892,-0.11012372494099743,0.04822204920652284
すけこ,すけこ,2011,760277,1179592731,1551.530206753591,-0.24433290953935827,0.5556430854350736
すけこ,すけこ,2012,550605,1014680288,1842.8461201768964,0.1877603878772378,-0.27578369462708985
すけこ,すけこ,2013,557160,988117443,1773.4895595520138,-0.037635568084341764,0.011905086223336081
すけこ,すけこ,2014,488924,900882392,1842.58165277221,0.03895827457684553,-0.12247110345322709
すけこ,すけこ,2015,712175,1167252130,1638.9962158177414,-0.11048923484512574,0.4566169793260302
すけこ,すけこ,2016,676301,1045018011,1545.196607723484,-0.05722991132560862,-0.050372450591497864
すけこ,すけこ,2017,760259,1130488425,1486.978023278909,-0.03767713710577436,0.12414294818431437
すけこ,すけこ,2018,709686,1082646618,1525.5290621486122,0.02592576236244226,-0.06652075148074543
すけこ,すけこ,2019,745047,1078112620,1447.0397438013977,-0.051450555938060694,0.04982626119156919
すけこ,すけこ,2020,763059,1048564011,1374.1585001946114,-0.050365751126728586,0.02417565603243821
すけこ,すけこ,2021,942472,1178000759,1249.9053117758406,-0.09042129303218938,0.23512336529678568
すけこ,すけこ,2022,681423,976238870,1432.6473717499996,0.14620472307180044,-0.2769832949944402
すけこ,すけこ,2023,332817,663091522,1992.3607327750685,0.3906846667658148,-0.5115853148484861
すけこ,すけこ,2024,288047,568636864,1974.111391543741,-0.00915965714999245,-0.134518368953509
すけそうだら,すけそうだら,2000,392466,202837879,516.8291750113385,,
すけそうだら,すけそうだら,2001,417517,146674384,351.3015853246694,-0.32027524313626,0.06382973302145922
すけそうだら,すけそうだら,2002,372119,124733483,335.1978345636745,-0.04584024505927575,-0.10873329708730428
すけそうだら,すけそうだら,2003,406638,127597095,313.78546766411404,-0.06387978886388945,0.09276333645957346
すけそうだら,すけそうだら,2004,343133,104162269,303.5623766877566,-0.03257987392615813,-0.1561708448300454
すけそうだら,すけそうだら,2005,419647,125072925,298.0431767652336,-0.018181435995937134,0.22298642217449216
すけそうだら,すけそうだら,2006,389376,115788239,297.3687104495398,-0.002262981904212924,-0.07213443680045373
すけそうだら,すけそうだら,2007,375741,109667313,291.86943399841914,-0.018493124050634746,-0.03501756656804733
すけそうだら,すけそうだら,2008,273240,87376287,319.77853535353535,0.09562187096051789,-0.2727969532204364
すけそうだら,すけそうだら,2009,305158,92625238,303.5320653563072,-0.05080537997732282,0.11681305811740605
すけそうだら,すけそうだら,2010,234692,64738073,275.8426916980553,-0.09122388313652519,-0.23091644328511785
すけそうだら,すけそうだら,2011,232504,59205943,254.64483621787153,-0.07684762409216739,-0.009322857191553235
すけそうだら,すけそうだら,2012,192462,48325590,251.09159210649375,-0.013953725369626802,-0.17222069297732512
すけそうだら,すけそうだら,2013,172228,45728146,265.50935968599765,0.0574203519064429,-0.1051324417287568
すけそうだら,すけそうだら,2014,214342,58385000,272.39178509111605,0.02592159241865466,0.24452469981652225
すけそうだら,すけそうだら,2015,181737,55751813,306.77194517351995,0.12621584777567207,-0.1521167106773288
すけそうだら,すけそうだら,2016,164032,52464823,319.84504852711666,0.042615055122469325,-0.09742099847581942
すけそうだら,すけそうだら,2017,200854,59722668,297.3436824758282,-0.07035083442719225,0.2244805891533359
すけそうだら,すけそうだら,2018,320057,81560669,254.83169872866395,-0.1429725474346345,0.5934808368267497
すけそうだら,すけそうだら,2019,191074,55316554,289.5033023854632,0.1360568713773571,-0.40300009060886033
すけそうだら,すけそうだら,2020,138700,41977772,302.6515645277577,0.04541662231123045,-0.2741032270219915
すけそうだら,すけそうだら,2021,125022,39632275,317.0024075762666,0.047417045640921085,-0.0986157173756309
すけそうだら,すけそうだら,2022,129064,47876354,370.95048967953886,0.17018193178956564,0.0323303098654637
すけそうだら,すけそうだら,2023,96707,35816498,370.3609666311642,-0.0015892229954567183,-0.25070507655116836
すけそうだら,すけそうだら,2024,67409,23689832,351.4342595202421,-0.05110340671988489,-0.3029563526942207
すじこ,すじこ,2000,86121,181137171,2103.2868986658304,,
すじこ,すじこ,2001,66032,156227889,2365.9421038284468,0.1248784487409802,-0.23326482507170143
すじこ,すじこ,2002,52094,104089143,1998.1023342419473,-0.155472853283806,-0.21107947661739768
すじこ,すじこ,2003,36412,73572410,2020.5539382621114,0.01123646353612906,-0.30103274849310857
すじこ,すじこ,2004,41678,79074267,1897.2663515523777,-0.06101672634177435,0.14462265187300893
すじこ,すじこ,2005,39358,75611207,1921.1140555922557,0.01256950771322396,-0.05566485915830899
すじこ,すじこ,2006,34127,64475979,1889.2952500952324,-0.016562684242718673,-0.13290817622846685
すじこ,すじこ,2007,25162,60414176,2401.008504888324,0.27084874890110355,-0.26269522665338296
すじこ,すじこ,2008,16394,52277775,3188.835854580944,0.3281235148016537,-0.3484619664573563
すじこ,すじこ,2009,15591,44853631,2876.892502084536,-0.09782358412970171,-0.0489813346346224
すじこ,すじこ,2010,31127,60369757,1939.4659620265365,-0.32584691272918953,0.9964723237765378
すじこ,すじこ,2011,17325,40794571,2354.6649927849926,0.2140790500518075,-0.44340925884280524
すじこ,すじこ,2012,12467,36619923,2937.3484398812866,0.24745917099957482,-0.28040404040404043
すじこ,すじこ,2013,9628,35449955,3681.9645824678023,0.25349942569857653,-0.2277211839255635
すじこ,すじこ,2014,10059,32066692,3187.8608211551846,-0.1341956855493296,0.04476526796842539
すじこ,すじこ,2015,11871,34943972,2943.641816190717,-0.07660905499505788,0.18013719057560396
すじこ,すじこ,2016,14415,42271607,2932.4736038848423,-0.003794011976744782,0.21430376547889818
すじこ,すじこ,2017,15808,48565598,3072.216472672065,0.04765358112758311,0.09663544918487688
すじこ,すじこ,2018,8325,31064450,3731.4654654654655,0.21458416054257334,-0.47336791497975705
すじこ,すじこ,2019,11723,40234850,3432.129147829054,-0.08021950635929898,0.40816816816816814
すじこ,すじこ,2020,16925,52273794,3088.555036927622,-0.1001052396640596,0.443743069180244
すじこ,すじこ,2021,15197,45773632,3012.017635059551,-0.024780973935373818,-0.10209748892171344
すじこ,すじこ,2022,10460,40029111,3826.8748565965584,0.27053534217468034,-0.31170625781404226
すじこ,すじこ,2023,12095,43995571,3637.5007027697397,-0.04948532704182518,0.15630975143403436
すじこ,すじこ,2024,25142,99755020,3967.6644658340624,0.09076665272199747,1.0787102108309217
すずき,すずき,2000,162561,133387805,820.5400126721661,,
すずき,すずき,2001,265718,183384122,690.1456506521952,-0.15891286226899448,0.6345740983384698
すずき,すずき,2002,292975,191644072,654.1311442955883,-0.05218392135424277,0.1025786736314438
すずき,すずき,2003,344087,204998057,595.7739089241965,-0.08921335710782397,0.17445857155047362
すずき,すずき,2004,362063,219595380,606.511518713594,0.01802296077179122,0.052242601435102065
すずき,すずき,2005,303518,200713670,661.29082953894,0.09031866524403775,-0.16169837845899748
すずき,すずき,2006,297906,219786364,737.77085389351,0.1156526310940873,-0.018489842447564908
すずき,すずき,2007,262845,197054822,749.6997165629934,0.016168790901036623,-0.11769148657630257
すずき,すずき,2008,280542,211793833,754.9451882427586,0.006996763589311561,0.06732865376933184
すずき,すずき,2009,252919,176544674,698.0285150581807,-0.0753917954190284,-0.09846297524078396
すずき,すずき,2010,236472,156840208,663.250651239893,-0.04982298440256261,-0.06502872461143683
すずき,すずき,2011,224138,169654762,756.9210129473806,0.1412292042719876,-0.052158395074258235
すずき,すずき,2012,219881,168136783,764.671722431679,0.010239786386848637,-0.018992763386842082
すずき,すずき,2013,221320,173960760,786.0146394361107,0.027911215202990114,0.00654444904289142
すずき,すずき,2014,211948,170943713,806.5360984769849,0.026108240242950664,-0.04234592445328034
すずき,すずき,2015,194703,180359590,926.33184902133,0.14853117023597617,-0.08136429690301394
すずき,すずき,2016,195121,169328775,867.814202469237,-0.06317136414333258,0.0021468595758669107
すずき,すずき,2017,182292,161067335,883.5677649046585,0.018153151205174023,-0.06574894552610944
すずき,すずき,2018,181630,172049730,947.2539228101084,0.07207840805772481,-0.003631536216619491
すずき,すずき,2019,163612,144342278,882.223052098868,-0.06865199409079337,-0.09920167373231292
すずき,すずき,2020,120833,87647081,725.3571540887009,-0.17780752570109404,-0.26146615162702
すずき,すずき,2021,134932,87257619,646.6784676726055,-0.10846889145932948,0.11668170119089982
すずき,すずき,2022,137799,136544417,990.8955580229174,0.5322847559609469,0.021247739602169968
すずき,すずき,2023,143465,145190266,1012.0256926776566,0.02132428032768563,0.0411178600715536
すずき,すずき,2024,125386,134554629,1073.1232274735617,0.06037152538514201,-0.12601679852228764
すだこ,すだこ,2000,97116,148981548,1534.0577041888052,,
すだこ,すだこ,2001,97870,165001763,1685.9278941452949,0.09899900736576073,0.007763911198978457
すだこ,すだこ,2002,83864,138924902,1656.5499141467137,-0.017425407160414075,-0.14310820476141817
すだこ,すだこ,2003,73637,96702611,1313.233985632223,-0.20724756047651738,-0.1219474387102929
すだこ,すだこ,2004,64358,102886859,1598.6646415364057,0.21734942822605174,-0.1260100221356112
すだこ,すだこ,2005,63940,107258515,1677.4869408820769,0.049305087069367204,-0.00649491904658317
すだこ,すだこ,2006,56002,97548754,1741.8798257205099,0.03838651930403292,-0.12414763841101029
すだこ,すだこ,2007,47970,84661651,1764.8874504898895,0.013208502922905652,-0.14342344916252991
すだこ,すだこ,2008,54702,96791018,1769.4237505027238,0.0025703055521049123,0.1403377110694184
すだこ,すだこ,2009,56451,88376256,1565.539246426104,-0.11522649903319804,0.031973236810354244
すだこ,すだこ,2010,46809,75154136,1605.5488474438675,0.025556434378186,-0.17080299728968484
すだこ,すだこ,2011,43431,81839692,1884.3612166424905,0.1736554883661805,-0.07216560917772219
すだこ,すだこ,2012,43736,84780837,1938.4680126211817,0.028713600927903427,0.007022633602726147
すだこ,すだこ,2013,47824,93986314,1965.2541401806625,0.013818194257051886,0.0934699103713188
すだこ,すだこ,2014,43882,89758938,2045.4614192607448,0.040812675287232425,-0.08242723318835732
すだこ,すだこ,2015,39069,77394821,1980.9777828969259,-0.031525227392029787,-0.10968050681372776
すだこ,すだこ,2016,39758,78601019,1976.9862417626641,-0.0020149348310330994,0.017635465458547772
すだこ,すだこ,2017,39392,77897613,1977.498299147035,0.000259009078340533,-0.009205694451431157
すだこ,すだこ,2018,36975,84033564,2272.713022312373,0.14928696691808785,-0.06135763606823719
すだこ,すだこ,2019,36001,73908752,2052.963862114941,-0.09669023675230592,-0.02634212305611905
すだこ,すだこ,2020,35038,70076953,2000.027199041041,-0.025785482175689767,-0.026749256965084345
すだこ,すだこ,2021,28382,65817619,2318.9915791698963,0.15948002121260663,-0.18996518066099666
すだこ,すだこ,2022,23430,67393201,2876.363679043961,0.24035106676565898,-0.17447678105841735
すだこ,すだこ,2023,22062,70308072,3186.8403589883055,0.10794068990870453,-0.05838668373879641
すだこ,すだこ,2024,25066,74388345,2967.6990744434693,-0.06876443745503613,0.13616172604478294
するめいか,するめいか,2000,1698022,501014366,295.057641184861,,
するめいか,するめいか,2001,1874850,527239705,281.2170066938688,-0.046908239472844726,0.10413763779267882
するめいか,するめいか,2002,1656446,530798903,320.4444352547563,0.1394916652519178,-0.1164914526495453
するめいか,するめいか,2003,1689069,567633525,336.0629583516126,0.048740191367153685,0.019694575011802273
するめいか,するめいか,2004,1645569,564652168,343.1349083508501,0.02104352718289859,-0.025753832436685498
するめいか,するめいか,2005,1636194,579335859,354.0752863046803,0.031883605216417754,-0.0056971175319904255
するめいか,するめいか,2006,1349228,464338288,344.15109084602454,-0.02802848954026127,-0.17538629282346718
するめいか,するめいか,2007,1522043,508694054,334.2179255119599,-0.028862803571669704,0.12808435638750448
するめいか,するめいか,2008,1587009,518018985,326.41212809757224,-0.023355412198285408,0.04268341958801436
するめいか,するめいか,2009,1432927,503314718,351.2493783702868,0.07609168941568911,-0.09708955651795292
するめいか,するめいか,2010,1066140,382764405,359.0188952670381,0.02211966020495182,-0.2559704716290502
するめいか,するめいか,2011,1154284,431231936,373.5925786028395,0.04059308166764186,0.08267582118671091
するめいか,するめいか,2012,1139408,394904942,346.587826309803,-0.07228396343960797,-0.012887642902439933
するめいか,するめいか,2013,920248,349923627,380.24926650207334,0.09712239622109964,-0.1923454987151222
するめいか,するめいか,2014,873568,366460780,419.4988598483461,0.10322069443376236,-0.05072545661604266
するめいか,するめいか,2015,811890,325592194,401.0299350897289,-0.0440261619907476,-0.07060469247957801
するめいか,するめいか,2016,410989,206946765,503.5335860570477,0.25560099633057076,-0.49378733572281963
するめいか,するめいか,2017,510285,284627239,557.7809243853925,0.10773330683486693,0.24160257330488166
するめいか,するめいか,2018,249514,150252907,602.1822703335284,0.07960355761011528,-0.511030110624455
するめいか,するめいか,2019,390803,222642126,569.7042397320389,-0.05393388713271319,0.5662568032254702
するめいか,するめいか,2020,508644,274210074,539.100184018685,-0.05371919950560411,0.30153555627771533
するめいか,するめいか,2021,380975,220157234,577.8784277183543,0.07193142360033988,-0.250998733888535
するめいか,するめいか,2022,439936,310449775,705.6703134092231,0.22113974075037102,0.15476343592099218
するめいか,するめいか,2023,345642,370161312,1070.9384623396463,0.5176186981222797,-0.21433572155949954
するめいか,するめいか,2024,321349,350339807,1090.2159552386968,0.018000560795001785,-0.07028370394801553
ずわいがに,ずわいがに,2000,1984148,2434715400,1227.0835643308867,,
ずわいがに,ずわいがに,2001,2434195,3241825725,1331.7855492267465,0.08532587994767282,0.22682128550894398
ずわいがに,ずわいがに,2002,2290641,3200087610,1397.0271247218573,0.0489880488138581,-0.05897391129305585
ずわいがに,ずわいがに,2003,2433765,3175081816,1304.5967116792294,-0.06616221790327115,0.06248207379506443
ずわいがに,ずわいがに,2004,2329777,2999926878,1287.6455034108415,-0.012993447029748362,-0.04272721482969799
ずわいがに,ずわいがに,2005,2168601,2701583092,1245.7723168070106,-0.03251918831146694,-0.06918087010044305
ずわいがに,ずわいがに,2006,1904030,2381805952,1250.928794189167,0.00413918122323742,-0.1220007737707397
ずわいがに,ずわいがに,2007,1961153,2414573217,1231.2008379764352,-0.01577064682208329,0.03000110292379854
ずわいがに,ずわいがに,2008,1767860,2234640959,1264.0372874548889,0.026670262450781523,-0.09856089759442532
ずわいがに,ずわいがに,2009,1842830,2196170410,1191.7379302485851,-0.05719717125740564,0.042407204190377135
ずわいがに,ずわいがに,2010,1231110,1900904801,1544.0576398534656,0.295635223703411,-0.3319459743980725
ずわいがに,ずわいがに,2011,994923,1755600615,1764.5592824771363,0.14280661351774193,-0.19184881935814024
ずわいがに,ずわいがに,2012,1159641,1686942160,1454.7106906361537,-0.17559545599738013,0.1655585407111908
ずわいがに,ずわいがに,2013,1036021,1704091662,1644.8427802139147,0.13070096397972786,-0.10660195698496344
ずわいがに,ずわいがに,2014,734896,1462267977,1989.761785341055,0.20969724843992865,-0.29065530524960403
ずわいがに,ずわいがに,2015,424701,1279485760,3012.6742343436913,0.514087895615758,-0.42209373843373754
ずわいがに,ずわいがに,2016,511319,1531691675,2995.5696443902925,-0.005677543810881036,0.20395054402979973
ずわいがに,ずわいがに,2017,364030,1321802210,3631.025492404472,0.21213188923989046,-0.28805696639475553
ずわいがに,ずわいがに,2018,311887,1234818324,3959.1849740450866,0.0903765292551848,-0.14323819465428678
ずわいがに,ずわいがに,2019,265959,1153336315,4336.51921912776,0.09530604090395722,-0.1472584621994505
ずわいがに,ずわいがに,2020,275783,1453950725,5272.082488768343,0.21574060262755168,0.03693802428193815
ずわいがに,ずわいがに,2021,162208,1227405696,7566.86289208917,0.4352702007621527,-0.4118274150328338
ずわいがに,ずわいがに,2022,183526,1204135571,6561.1170678813905,-0.13291450348059608,0.13142385085815733
ずわいがに,ずわいがに,2023,216384,1265577178,5848.755813738539,-0.10857316624177782,0.17903730261652306
ずわいがに,ずわいがに,2024,263614,994672482,3773.2156941588837,-0.3548686568012086,0.2182693729665779
その他あじ,その他あじ,2000,80953,76268612,942.1344730893235,,
その他あじ,その他あじ,2001,140350,100983017,719.5084930530816,-0.23629957972584958,0.7337220362432522
その他あじ,その他あじ,2002,159021,99255966,624.1689210858943,-0.1325065275638846,0.1330317064481652
その他あじ,その他あじ,2003,97818,60083589,614.2385757222597,-0.015909708138557077,-0.3848736959269531
その他あじ,その他あじ,2004,76248,23061798,302.4577431539188,-0.5075891435208701,-0.22051156228914925
その他あじ,その他あじ,2005,66855,13954761,208.7317478124299,-0.309881289082397,-0.12319011646207112
その他あじ,その他あじ,2006,20195,5676062,281.0627383015598,0.34652606154636256,-0.6979283524044574
その他あじ,その他あじ,2007,63491,11795077,185.7755744908727,-0.33902453376246167,2.1438970042089625
その他あじ,その他あじ,2008,72643,16672566,229.51373153641782,0.23543545573960256,0.14414641445244203
その他あじ,その他あじ,2009,39179,10636572,271.4865616784502,0.18287720678434605,-0.46066379417149617
その他あじ,その他あじ,2010,16787,4878476,290.6103532495383,0.07044102460488788,-0.5715306669389213
その他あじ,その他あじ,2011,24118,7013375,290.79422008458414,0.0006326919636201467,0.43670697563590877
その他あじ,その他あじ,2012,8571,3439305,401.2723136156808,0.379918464331793,-0.6446222738203831
その他あじ,その他あじ,2013,13282,3560728,268.0867339256136,-0.33190822085379634,0.5496441488741104
その他あじ,その他あじ,2014,11635,4447130,382.22002578427157,0.4257327104082915,-0.12400240927571149
その他あじ,その他あじ,2015,21459,26704158,1244.4269537257094,2.2557869022490076,0.8443489471422432
その他あじ,その他あじ,2016,42446,30239775,712.4293219620223,-0.4275041055410532,0.9780045668484085
その他あじ,その他あじ,2017,19346,26709491,1380.6208518556807,0.9379057111987845,-0.5442208924280262
その他あじ,その他あじ,2018,15658,27489029,1755.5900498147912,0.27159462169147863,-0.19063372273338153
その他あじ,その他あじ,2019,20962,29992089,1430.7837515504245,-0.18501261060270457,0.3387405798952612
その他あじ,その他あじ,2020,17747,25186596,1419.203020228771,-0.008093977380651984,-0.1533727697738766
その他あじ,その他あじ,2021,20664,28385755,1373.681523422377,-0.032075394540138524,0.1643658083056292
その他あじ,その他あじ,2022,24537,38444797,1566.8091861270734,0.14059129384192337,0.1874274099883857
その他あじ,その他あじ,2023,34084,52483328,1539.8230254664945,-0.017223642099830183,0.3890858703182949
その他あじ,その他あじ,2024,26393,54190981,2053.233092107756,0.33342147646202536,-0.22564839807534331
その他いか,その他いか,2000,1175476,1102873805,938.2359188958345,,
その他いか,その他いか,2001,1264546,1194063615,944.262695860807,0.006423519760429874,0.07577355896675053
その他いか,その他いか,2002,1219419,1165425511,955.7219552918234,0.012135668899394547,-0.03568632536894667
その他いか,その他いか,2003,1465867,1401453749,956.0579158955076,0.00035152546389038974,0.2021028046963349
その他いか,その他いか,2004,1255709,1294995655,1031.2864326050064,0.07868615013666291,-0.14336771344194255
その他いか,その他いか,2005,687317,562114745,817.8391411823075,-0.20697187965862784,-0.4526462739376719
その他いか,その他いか,2006,566499,478280974,844.2750543248973,0.03232409872725439,-0.17578206271633035
